onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	3	13	central	canonical	canonical	0.715
1.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.848
3.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.730
4.500	1.500	structured	1	1	21	central	canonical	canonical	0.668
6.000	1.500	structured	1	1	19	central	canonical	canonical	0.630
7.500	1.500	structured	1	1	1	central	canonical	canonical	0.710
9.000	1.500	structured	1	1	21	central	canonical	canonical	0.648
10.500	1.500	structured	1	1	19	central	canonical	canonical	0.584
12.000	1.500	structured	1	1	21	central	rotated	rotated	0.747
13.500	1.500	structured	1	1	2	central	canonical	canonical	0.688
15.000	1.500	structured	1	1	21	central	rotated	rotated	0.740
16.500	1.500	structured	1	1	20	central	canonical	canonical	0.687
18.000	1.500	structured	1	1	1	central	canonical	canonical	0.688
19.500	1.500	structured	1	1	2	central	canonical	canonical	0.683
21.000	1.500	structured	1	1	20	central	canonical	canonical	0.720
22.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.764
24.000	1.500	structured	1	1	20	central	rotated	rotated	0.952
25.500	1.500	structured	1	1	21	central	canonical	canonical	0.586
27.000	1.500	structured	1	1	1	central	canonical	canonical	0.638
28.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.591
30.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.617
31.500	1.500	structured	1	3	16	central	canonical	canonical	0.715
33.000	1.500	structured	1	3	13	central	canonical	canonical	0.631
34.500	1.500	structured	1	3	15	central	canonical	canonical	0.625
36.000	1.500	structured	1	3	14	central	canonical	canonical	0.625
37.500	1.500	structured	1	3	16	central	canonical	canonical	0.584
39.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.595
40.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.652
42.000	1.500	structured	1	1	19	central	canonical	canonical	0.586
43.500	1.500	structured	1	1	18	boundary	rotated	rotated	0.767
45.000	1.500	structured	1	1	21	central	canonical	canonical	0.650
46.500	1.500	structured	1	1	1	central	canonical	canonical	0.593
48.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.694
49.500	1.500	structured	1	1	2	central	canonical	canonical	0.672
51.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.865
52.500	1.500	structured	1	1	2	central	rotated	canonical	0.687
54.000	1.500	structured	1	1	20	central	canonical	canonical	0.759
55.500	1.500	structured	1	1	21	central	canonical	canonical	0.619
57.000	1.500	structured	1	1	1	central	canonical	canonical	0.744
58.500	1.500	structured	1	1	21	central	rotated	rotated	0.737
60.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.720
61.500	1.500	structured	1	1	20	central	canonical	canonical	0.654
63.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.638
64.500	1.500	structured	1	1	20	central	rotated	rotated	0.775
66.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.551
67.500	1.500	structured	1	1	21	central	canonical	canonical	0.613
69.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.793
70.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.683
72.000	1.500	structured	1	2	7	central	canonical	canonical	0.674
73.500	1.500	structured	1	2	9	central	canonical	canonical	0.887
75.000	1.500	structured	1	2	7	central	rotated	rotated	0.943
76.500	1.500	structured	1	2	6	central	canonical	canonical	0.674
78.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.594
79.500	1.500	structured	1	2	6	central	rotated	rotated	0.750
81.000	1.500	structured	1	2	9	central	canonical	canonical	0.665
82.500	1.500	structured	1	2	6	central	rotated	rotated	0.703
84.000	1.500	structured	1	2	9	central	rotated	canonical	0.608
85.500	1.500	structured	1	2	5	central	canonical	canonical	0.703
87.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.634
88.500	1.500	structured	1	2	9	central	canonical	canonical	0.740
90.000	1.500	structured	1	2	5	central	canonical	canonical	0.605
91.500	1.500	structured	1	2	8	central	canonical	canonical	0.676
93.000	1.500	structured	1	2	6	central	canonical	canonical	0.721
94.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.683
96.000	1.500	structured	1	2	6	central	rotated	rotated	0.831
97.500	1.500	structured	1	2	8	central	canonical	canonical	0.606
99.000	1.500	structured	1	2	5	central	canonical	canonical	0.638
100.500	1.500	structured	1	2	8	central	rotated	rotated	0.768
102.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.736
103.500	1.500	structured	1	2	5	central	canonical	canonical	0.681
105.000	1.500	structured	1	2	9	central	canonical	canonical	0.846
106.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.553
108.000	1.500	structured	1	2	6	central	canonical	canonical	0.621
109.500	1.500	structured	1	2	5	central	canonical	canonical	0.493
111.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.627
112.500	1.500	structured	1	2	6	central	canonical	canonical	0.592
114.000	1.500	structured	1	2	10	boundary	rotated	rotated	0.978
115.500	1.500	structured	1	2	5	central	canonical	canonical	0.623
117.000	1.500	structured	1	2	8	central	canonical	canonical	0.790
118.500	1.500	structured	1	2	6	central	canonical	canonical	0.662
120.000	1.500	structured	1	2	5	central	canonical	canonical	0.702
121.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.693
123.000	1.500	structured	1	2	7	central	canonical	canonical	0.555
124.500	1.500	structured	1	2	6	central	canonical	canonical	0.544
126.000	1.500	structured	1	2	5	central	canonical	canonical	0.594
127.500	1.500	structured	1	2	7	central	canonical	canonical	0.628
129.000	1.500	structured	1	2	5	central	rotated	rotated	0.912
130.500	1.500	structured	1	2	8	central	canonical	canonical	0.636
132.000	1.500	structured	1	2	9	central	canonical	canonical	0.834
133.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.677
135.000	1.500	structured	1	2	7	central	canonical	canonical	0.681
136.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.669
138.000	1.500	structured	1	2	9	central	canonical	canonical	0.633
139.500	1.500	structured	1	2	8	central	canonical	canonical	0.619
141.000	1.500	structured	1	2	7	central	canonical	canonical	0.564
142.500	1.500	structured	1	2	6	central	canonical	canonical	0.618
144.000	1.500	structured	1	2	9	central	canonical	canonical	0.607
145.500	1.500	structured	1	2	6	central	rotated	canonical	0.622
147.000	1.500	structured	1	2	9	central	rotated	rotated	0.877
148.500	1.500	structured	1	2	5	central	canonical	canonical	0.674
150.000	1.500	structured	1	2	7	central	canonical	canonical	0.611
151.500	1.500	structured	1	2	6	central	canonical	canonical	0.603
153.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.657
154.500	1.500	structured	1	2	8	central	canonical	canonical	0.685
156.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.720
157.500	1.500	structured	1	2	9	central	canonical	canonical	0.789
159.000	1.500	structured	1	2	8	central	canonical	canonical	0.887
160.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.757
162.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.811
163.500	1.500	structured	1	1	19	central	canonical	canonical	0.742
165.000	1.500	structured	1	1	21	central	canonical	canonical	0.626
166.500	1.500	structured	1	1	1	central	canonical	canonical	0.759
168.000	1.500	structured	1	1	20	central	canonical	canonical	0.655
169.500	1.500	structured	1	1	19	central	canonical	canonical	0.774
171.000	1.500	structured	1	1	2	central	canonical	canonical	0.720
172.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.697
174.000	1.500	structured	1	1	1	central	canonical	canonical	0.762
175.500	1.500	structured	1	1	19	central	canonical	canonical	0.619
177.000	1.500	structured	1	1	2	central	canonical	canonical	0.654
178.500	1.500	structured	1	1	21	central	canonical	canonical	0.616
180.000	1.500	structured	1	1	19	central	canonical	canonical	0.814
181.500	1.500	structured	1	1	1	central	canonical	canonical	0.642
183.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.712
184.500	1.500	structured	1	1	20	central	canonical	canonical	0.756
186.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.729
187.500	1.500	structured	1	1	21	central	canonical	canonical	0.629
189.000	1.500	structured	1	1	1	central	canonical	canonical	0.551
190.500	1.500	structured	1	1	20	central	canonical	canonical	0.610
192.000	1.500	structured	1	1	19	central	canonical	canonical	0.687
193.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.632
195.000	1.500	structured	1	1	1	central	canonical	canonical	0.691
196.500	1.500	structured	1	1	20	central	canonical	canonical	0.598
198.000	1.500	structured	1	1	1	central	rotated	rotated	0.833
199.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.583
201.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.726
202.500	1.500	structured	1	3	14	central	canonical	canonical	0.732
204.000	1.500	structured	1	3	15	central	canonical	canonical	0.711
205.500	1.500	structured	1	3	12	central	canonical	canonical	0.738
207.000	1.500	structured	1	3	15	central	rotated	rotated	0.806
208.500	1.500	structured	1	3	13	central	canonical	canonical	0.785
210.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.611
