onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	3	14	central	rotated	rotated	1.023
1.500	1.500	structured	1	3	15	central	canonical	canonical	0.719
3.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.686
4.500	1.500	structured	1	3	16	central	canonical	canonical	0.764
6.000	1.500	structured	1	3	12	central	canonical	canonical	0.716
7.500	1.500	structured	1	3	16	central	rotated	rotated	0.803
9.000	1.500	structured	1	3	13	central	canonical	canonical	0.771
10.500	1.500	structured	1	3	16	central	rotated	rotated	0.833
12.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.735
13.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.677
15.000	1.500	structured	1	1	19	central	canonical	canonical	1.029
16.500	1.500	structured	1	1	21	central	canonical	canonical	0.742
18.000	1.500	structured	1	1	2	central	canonical	canonical	0.820
19.500	1.500	structured	1	1	1	central	canonical	canonical	0.682
21.000	1.500	structured	1	1	19	central	canonical	canonical	0.842
22.500	1.500	structured	1	1	21	central	canonical	canonical	0.663
24.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.792
25.500	1.500	structured	1	1	21	central	rotated	rotated	0.841
27.000	1.500	structured	1	1	1	central	canonical	canonical	0.703
28.500	1.500	structured	1	1	2	central	canonical	canonical	0.902
30.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.613
31.500	1.500	structured	1	1	20	central	canonical	canonical	0.779
33.000	1.500	structured	1	1	2	central	canonical	canonical	1.171
34.500	1.500	structured	1	1	20	central	rotated	rotated	1.484
36.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.880
37.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.702
39.000	1.500	structured	1	3	16	central	canonical	canonical	0.687
40.500	1.500	structured	1	3	12	central	canonical	canonical	0.686
42.000	1.500	structured	1	3	15	central	canonical	canonical	0.662
43.500	1.500	structured	1	3	12	central	rotated	rotated	0.763
45.000	1.500	structured	1	3	14	central	canonical	canonical	0.715
46.500	1.500	structured	1	3	13	central	canonical	canonical	0.688
48.000	1.500	structured	1	3	12	central	canonical	canonical	0.695
49.500	1.500	structured	1	3	13	central	rotated	rotated	1.080
51.000	1.500	structured	1	3	12	central	rotated	rotated	0.934
52.500	1.500	structured	1	3	15	central	canonical	canonical	0.789
54.000	1.500	structured	1	3	12	central	rotated	rotated	0.853
55.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.845
57.000	1.500	structured	1	3	15	central	canonical	canonical	0.705
58.500	1.500	structured	1	3	14	central	canonical	canonical	0.730
60.000	1.500	structured	1	3	15	central	rotated	rotated	0.792
61.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.758
63.000	1.500	structured	1	3	12	central	canonical	canonical	0.702
64.500	1.500	structured	1	3	16	central	canonical	canonical	0.804
66.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.804
67.500	1.500	structured	1	3	13	central	canonical	canonical	0.708
69.000	1.500	structured	1	3	14	central	canonical	canonical	0.914
70.500	1.500	structured	1	3	16	central	canonical	canonical	0.635
72.000	1.500	structured	1	3	14	central	rotated	rotated	0.825
73.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.879
75.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.744
76.500	1.500	structured	1	2	5	central	canonical	canonical	0.741
78.000	1.500	structured	1	2	9	central	canonical	canonical	1.229
79.500	1.500	structured	1	2	6	central	canonical	canonical	0.909
81.000	1.500	structured	1	2	9	central	rotated	rotated	0.827
82.500	1.500	structured	1	2	8	central	canonical	canonical	0.931
84.000	1.500	structured	1	2	7	central	canonical	canonical	1.217
85.500	1.500	structured	1	2	10	boundary	canonical	canonical	1.431
87.000	1.500	structured	1	2	7	central	rotated	rotated	0.871
88.500	1.500	structured	1	2	9	central	canonical	canonical	0.630
90.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.725
91.500	1.500	structured	1	2	7	central	canonical	canonical	0.741
93.000	1.500	structured	1	2	10	boundary	rotated	rotated	0.787
94.500	1.500	structured	1	2	9	central	canonical	canonical	0.619
96.000	1.500	structured	1	2	8	central	canonical	canonical	0.912
