onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.993
6.000	1.000	structured	1	2	5	central	rotated	rotated	0.995
12.000	1.000	structured	1	2	8	central	canonical	canonical	0.873
18.000	1.000	structured	1	2	6	central	canonical	canonical	0.999
20.000	1.000	structured	1	2	5	central	canonical	canonical	0.858
24.000	1.000	structured	1	2	8	central	canonical	canonical	0.774
28.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.841
30.000	1.000	structured	1	2	7	central	canonical	canonical	0.723
32.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.791
36.000	1.000	structured	1	2	9	central	canonical	canonical	0.680
42.000	1.000	structured	1	2	10	boundary	rotated	rotated	0.988
46.000	1.000	structured	1	2	7	central	canonical	canonical	0.722
50.000	1.000	structured	1	2	8	central	canonical	canonical	0.770
56.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.785
60.000	1.000	structured	1	2	5	central	canonical	canonical	0.775
64.000	1.000	structured	1	2	6	central	canonical	canonical	0.810
68.000	1.000	structured	1	2	9	central	canonical	canonical	0.788
70.000	1.000	structured	1	2	5	central	canonical	canonical	0.751
72.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.999
76.000	1.000	structured	1	2	6	central	canonical	canonical	0.728
82.000	1.000	structured	1	2	9	central	canonical	canonical	0.693
88.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.751
92.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.730
94.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.645
98.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.671
104.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.669
110.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.801
116.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.759
122.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.716
126.000	1.000	scrambled	2	1	2	central	canonical	canonical	0.712
130.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.624
132.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.711
134.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.629
136.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.790
142.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.686
146.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.833
148.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.688
154.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.957
156.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.891
158.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.752
160.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.691
164.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.783
166.000	1.000	structured	3	2	7	central	canonical	canonical	0.810
172.000	1.000	structured	3	2	8	central	canonical	canonical	1.001
174.000	1.000	structured	3	2	5	central	canonical	canonical	0.646
176.000	1.000	structured	3	2	6	central	canonical	canonical	0.699
182.000	1.000	structured	3	2	9	central	canonical	canonical	0.717
186.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.758
190.000	1.000	structured	3	2	7	central	canonical	canonical	0.618
196.000	1.000	structured	3	2	8	central	canonical	canonical	0.759
198.000	1.000	structured	3	2	7	central	rotated	rotated	0.934
202.000	1.000	structured	3	2	8	central	rotated	rotated	0.958
206.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.848
210.000	1.000	structured	3	2	7	central	canonical	canonical	0.995
214.000	1.000	structured	3	2	10	boundary	canonical	canonical	0.997
216.000	1.000	structured	3	2	5	central	canonical	canonical	0.802
220.000	1.000	structured	3	2	10	boundary	rotated	rotated	0.999
226.000	1.000	structured	3	2	5	central	rotated	rotated	0.983
230.000	1.000	structured	3	2	10	boundary	rotated	rotated	0.798
232.000	1.000	structured	3	2	6	central	canonical	canonical	0.817
238.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.744
242.000	1.000	structured	3	2	6	central	rotated	rotated	0.830
248.000	1.000	structured	3	2	9	central	canonical	canonical	0.990
250.000	1.000	structured	4	2	7	central	canonical	canonical	0.991
254.000	1.000	structured	4	2	9	central	rotated	rotated	0.854
260.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.690
262.000	1.000	structured	4	2	8	central	canonical	canonical	0.848
264.000	1.000	structured	4	2	4	boundary	rotated	rotated	0.818
266.000	1.000	structured	4	2	7	central	canonical	canonical	0.750
268.000	1.000	structured	4	2	4	boundary	rotated	rotated	0.997
274.000	1.000	structured	4	2	5	central	canonical	canonical	0.841
278.000	1.000	structured	4	2	7	central	canonical	canonical	0.761
280.000	1.000	structured	4	2	9	central	canonical	canonical	0.869
286.000	1.000	structured	4	2	7	central	rotated	rotated	0.848
290.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.867
296.000	1.000	structured	4	2	9	central	canonical	canonical	0.826
300.000	1.000	structured	4	2	5	central	canonical	canonical	0.886
306.000	1.000	structured	4	2	9	central	rotated	rotated	0.954
308.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.770
310.000	1.000	structured	4	2	5	central	canonical	canonical	0.795
316.000	1.000	structured	4	2	7	central	canonical	canonical	0.729
322.000	1.000	structured	4	2	8	central	canonical	canonical	0.832
328.000	1.000	structured	4	2	5	central	canonical	canonical	0.912
334.000	1.000	structured	4	2	9	central	canonical	canonical	0.733
338.000	1.000	scrambled	5	1	20	central	canonical	canonical	0.662
342.000	1.000	scrambled	5	2	6	central	canonical	canonical	0.882
