onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	1	21	central	canonical	canonical	0.783
6.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.716
10.000	1.000	structured	1	1	2	central	canonical	canonical	0.686
12.000	1.000	structured	1	1	19	central	canonical	canonical	0.651
18.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.711
20.000	1.000	structured	1	1	21	central	canonical	canonical	0.781
24.000	1.000	structured	1	1	2	central	canonical	canonical	0.693
28.000	1.000	structured	1	1	19	central	canonical	canonical	0.722
32.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.953
34.000	1.000	structured	1	1	20	central	canonical	canonical	0.606
36.000	1.000	structured	1	1	18	boundary	rotated	rotated	0.887
38.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.944
42.000	1.000	structured	1	1	18	boundary	rotated	rotated	0.852
48.000	1.000	structured	1	3	17	boundary	rotated	rotated	0.930
54.000	1.000	structured	1	3	13	central	canonical	canonical	0.771
60.000	1.000	structured	1	3	12	central	canonical	canonical	0.845
66.000	1.000	structured	1	3	15	central	canonical	canonical	0.754
72.000	1.000	structured	1	3	13	central	canonical	canonical	0.682
76.000	1.000	structured	1	3	16	central	canonical	canonical	0.673
80.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.744
82.000	1.000	structured	1	3	16	central	rotated	rotated	0.910
88.000	1.000	scrambled	2	3	17	boundary	rotated	rotated	0.911
92.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.974
98.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.995
102.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.678
108.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.659
112.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.943
116.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.714
118.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.723
122.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.626
126.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.711
128.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.761
130.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.760
132.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.655
136.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.761
142.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.814
148.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.705
154.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.585
156.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.714
162.000	1.000	scrambled	2	1	2	central	canonical	canonical	0.701
166.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.875
172.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.655
178.000	1.000	structured	3	3	17	boundary	canonical	canonical	0.677
184.000	1.000	structured	3	3	12	central	canonical	canonical	0.717
190.000	1.000	structured	3	3	15	central	canonical	canonical	0.665
196.000	1.000	structured	3	3	12	central	rotated	rotated	0.933
200.000	1.000	structured	3	3	13	central	canonical	canonical	0.667
204.000	1.000	structured	3	3	15	central	canonical	canonical	0.681
206.000	1.000	structured	3	3	13	central	rotated	rotated	0.892
210.000	1.000	structured	3	3	14	central	canonical	canonical	0.735
212.000	1.000	structured	3	3	17	boundary	canonical	canonical	0.992
214.000	1.000	structured	3	3	15	central	canonical	canonical	0.675
220.000	1.000	structured	3	3	17	boundary	rotated	rotated	0.882
224.000	1.000	structured	3	3	15	central	rotated	rotated	0.897
