onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.878
1.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.718
3.000	1.500	structured	1	2	5	central	canonical	canonical	0.637
4.500	1.500	structured	1	2	4	boundary	rotated	rotated	0.712
6.000	1.500	structured	1	2	8	central	canonical	canonical	0.844
7.500	1.500	structured	1	2	4	boundary	rotated	rotated	1.046
9.000	1.500	structured	1	2	9	central	canonical	canonical	0.652
10.500	1.500	structured	1	2	4	boundary	rotated	rotated	0.765
12.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.607
13.500	1.500	structured	1	1	21	central	canonical	canonical	0.934
15.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.645
16.500	1.500	structured	1	1	19	central	canonical	canonical	0.709
18.000	1.500	structured	1	1	1	central	canonical	canonical	0.773
19.500	1.500	structured	1	1	19	central	rotated	rotated	0.774
21.000	1.500	structured	1	1	1	central	rotated	rotated	0.852
22.500	1.500	structured	1	1	19	central	rotated	rotated	0.747
24.000	1.500	structured	1	1	2	central	canonical	canonical	0.781
25.500	1.500	structured	1	1	1	central	canonical	canonical	0.803
27.000	1.500	structured	1	1	19	central	canonical	canonical	0.651
28.500	1.500	structured	1	1	1	central	rotated	rotated	0.796
30.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.652
31.500	1.500	structured	1	1	2	central	canonical	canonical	0.596
33.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.755
34.500	1.500	structured	1	1	2	central	rotated	rotated	0.772
36.000	1.500	structured	1	1	21	central	canonical	canonical	0.724
37.500	1.500	structured	1	1	2	central	rotated	rotated	0.874
39.000	1.500	structured	1	1	19	central	canonical	canonical	0.764
40.500	1.500	structured	1	1	2	central	rotated	rotated	0.874
42.000	1.500	structured	1	1	1	central	canonical	canonical	0.787
43.500	1.500	structured	1	1	19	central	canonical	canonical	0.780
45.000	1.500	structured	1	1	1	central	rotated	rotated	0.731
46.500	1.500	structured	1	1	19	central	rotated	rotated	0.762
48.000	1.500	structured	1	1	2	central	canonical	canonical	0.857
49.500	1.500	structured	1	1	21	central	canonical	canonical	0.825
51.000	1.500	structured	1	1	1	central	canonical	canonical	0.650
52.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.714
54.000	1.500	structured	1	1	1	central	rotated	rotated	0.809
55.500	1.500	structured	1	1	19	central	canonical	canonical	0.730
57.000	1.500	structured	1	1	20	central	canonical	canonical	0.792
58.500	1.500	structured	1	1	1	central	canonical	canonical	0.674
60.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.642
61.500	1.500	structured	1	1	2	central	canonical	canonical	0.649
63.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.824
64.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.762
66.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.784
67.500	1.500	structured	1	1	2	central	canonical	canonical	0.842
69.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.830
70.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.672
72.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.825
73.500	1.500	structured	1	1	20	central	canonical	canonical	0.632
75.000	1.500	structured	1	1	19	central	canonical	canonical	0.590
76.500	1.500	structured	1	1	20	central	rotated	rotated	0.726
78.000	1.500	structured	1	1	1	central	canonical	canonical	0.647
79.500	1.500	structured	1	1	19	central	canonical	canonical	0.685
81.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.678
82.500	1.500	structured	1	1	21	central	canonical	canonical	0.815
84.000	1.500	structured	1	1	19	central	canonical	canonical	0.639
85.500	1.500	structured	1	1	2	central	canonical	canonical	0.703
87.000	1.500	structured	1	1	21	central	canonical	canonical	0.711
88.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.759
90.000	1.500	structured	1	1	20	central	canonical	canonical	0.607
91.500	1.500	structured	1	1	2	central	canonical	canonical	0.550
93.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.646
94.500	1.500	structured	1	1	1	central	canonical	canonical	0.598
96.000	1.500	structured	1	1	2	central	canonical	canonical	0.757
97.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.628
99.000	1.500	structured	1	1	1	central	canonical	canonical	0.606
100.500	1.500	structured	1	1	21	central	canonical	canonical	0.660
102.000	1.500	structured	1	1	19	central	canonical	canonical	0.604
103.500	1.500	structured	1	1	21	central	rotated	rotated	0.774
105.000	1.500	structured	1	1	20	central	canonical	canonical	0.701
106.500	1.500	structured	1	1	1	central	canonical	canonical	0.595
108.000	1.500	structured	1	1	2	central	canonical	canonical	0.541
109.500	1.500	structured	1	1	19	central	canonical	canonical	0.564
111.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.507
112.500	1.500	structured	1	1	20	central	canonical	canonical	0.588
114.000	1.500	structured	1	1	19	central	canonical	canonical	0.692
115.500	1.500	structured	1	1	2	central	canonical	canonical	0.652
117.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.532
118.500	1.500	structured	1	1	19	central	canonical	canonical	0.739
120.000	1.500	structured	1	1	1	central	canonical	canonical	0.636
121.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.627
123.000	1.500	structured	1	1	1	central	rotated	rotated	0.842
124.500	1.500	structured	1	1	19	central	canonical	canonical	0.737
126.000	1.500	structured	1	1	21	central	canonical	canonical	0.699
127.500	1.500	structured	1	1	2	central	canonical	canonical	0.697
129.000	1.500	structured	1	1	21	central	rotated	rotated	0.817
130.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.627
132.000	1.500	structured	1	1	1	central	canonical	canonical	0.682
133.500	1.500	structured	1	1	21	central	canonical	canonical	0.675
135.000	1.500	structured	1	1	2	central	canonical	canonical	0.753
136.500	1.500	structured	1	1	21	central	rotated	rotated	0.827
138.000	1.500	structured	1	1	1	central	canonical	canonical	0.633
139.500	1.500	structured	1	1	19	central	canonical	canonical	0.667
141.000	1.500	structured	1	1	20	central	canonical	canonical	0.625
142.500	1.500	structured	1	1	2	central	canonical	canonical	0.659
144.000	1.500	structured	1	1	19	central	canonical	canonical	0.714
145.500	1.500	structured	1	1	2	central	rotated	rotated	0.864
147.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.689
148.500	1.500	structured	1	1	21	central	canonical	canonical	0.881
150.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.753
151.500	1.500	structured	1	1	21	central	rotated	rotated	0.831
153.000	1.500	structured	1	1	20	central	canonical	canonical	0.680
154.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.689
156.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.664
157.500	1.500	structured	1	1	18	boundary	rotated	rotated	0.711
159.000	1.500	structured	1	1	19	central	canonical	canonical	0.622
160.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.655
162.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.615
163.500	1.500	structured	1	2	6	central	canonical	canonical	0.791
165.000	1.500	structured	1	2	4	boundary	rotated	rotated	0.783
166.500	1.500	structured	1	2	8	central	canonical	canonical	0.839
168.000	1.500	structured	1	2	7	central	canonical	canonical	0.677
169.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.671
171.000	1.500	structured	1	2	7	central	rotated	rotated	0.751
172.500	1.500	structured	1	2	6	central	canonical	canonical	0.702
174.000	1.500	structured	1	2	9	central	canonical	canonical	0.629
175.500	1.500	structured	1	2	8	central	canonical	canonical	0.822
177.000	1.500	structured	1	2	5	central	canonical	canonical	0.694
178.500	1.500	structured	1	2	9	central	canonical	canonical	0.702
180.000	1.500	structured	1	2	6	central	canonical	canonical	0.654
181.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.654
183.000	1.500	structured	1	2	7	central	canonical	canonical	0.638
184.500	1.500	structured	1	2	10	boundary	rotated	rotated	1.038
186.000	1.500	structured	1	2	9	central	canonical	canonical	0.652
187.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.652
189.000	1.500	structured	1	2	5	central	canonical	canonical	0.653
190.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.707
192.000	1.500	structured	1	2	7	central	canonical	canonical	0.724
193.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.892
195.000	1.500	structured	1	2	5	central	canonical	canonical	0.654
196.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.587
198.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.531
199.500	1.500	structured	1	1	1	central	canonical	canonical	0.698
201.000	1.500	structured	1	1	2	central	canonical	canonical	0.611
202.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.612
204.000	1.500	structured	1	1	21	central	canonical	canonical	0.572
205.500	1.500	structured	1	1	19	central	canonical	canonical	0.620
207.000	1.500	structured	1	1	21	central	rotated	rotated	0.931
208.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.619
210.000	1.500	structured	1	1	21	central	rotated	rotated	0.763
211.500	1.500	structured	1	1	20	central	canonical	canonical	0.682
213.000	1.500	structured	1	1	2	central	canonical	canonical	0.577
214.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.596
216.000	1.500	structured	1	1	20	central	canonical	canonical	0.610
217.500	1.500	structured	1	1	2	central	canonical	canonical	0.665
219.000	1.500	structured	1	1	21	central	canonical	canonical	0.874
220.500	1.500	structured	1	1	20	central	canonical	canonical	0.641
222.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.658
223.500	1.500	structured	1	1	19	central	canonical	canonical	0.595
225.000	1.500	structured	1	1	21	central	canonical	canonical	0.619
226.500	1.500	structured	1	1	1	central	canonical	canonical	0.624
228.000	1.500	structured	1	1	2	central	canonical	canonical	0.641
229.500	1.500	structured	1	1	1	central	rotated	rotated	0.754
231.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.616
232.500	1.500	structured	1	1	19	central	canonical	canonical	0.543
234.000	1.500	structured	1	1	21	central	canonical	canonical	0.736
235.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.664
237.000	1.500	structured	1	1	21	central	rotated	rotated	0.889
238.500	1.500	structured	1	1	1	central	canonical	canonical	0.736
240.000	1.500	structured	1	1	20	central	canonical	canonical	0.672
241.500	1.500	structured	1	1	1	central	rotated	rotated	0.734
243.000	1.500	structured	1	1	21	central	canonical	canonical	0.624
244.500	1.500	structured	1	1	20	central	canonical	canonical	0.727
246.000	1.500	structured	1	1	19	central	canonical	canonical	0.736
247.500	1.500	structured	1	1	2	central	canonical	canonical	0.663
249.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.647
250.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.648
252.000	1.500	structured	1	3	14	central	canonical	canonical	0.830
253.500	1.500	structured	1	3	17	boundary	rotated	rotated	0.983
255.000	1.500	structured	1	3	13	central	canonical	canonical	0.846
256.500	1.500	structured	1	3	16	central	canonical	canonical	0.663
258.000	1.500	structured	1	3	15	central	canonical	canonical	0.703
259.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.815
261.000	1.500	structured	1	3	13	central	canonical	canonical	0.767
262.500	1.500	structured	1	3	16	central	canonical	canonical	0.693
264.000	1.500	structured	1	3	15	central	canonical	canonical	0.655
265.500	1.500	structured	1	3	13	central	canonical	canonical	0.702
267.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.644
268.500	1.500	structured	1	3	15	central	canonical	canonical	0.700
270.000	1.500	structured	1	3	14	central	canonical	canonical	0.861
271.500	1.500	structured	1	3	16	central	canonical	canonical	0.693
273.000	1.500	structured	1	3	15	central	canonical	canonical	0.661
274.500	1.500	structured	1	3	14	central	canonical	canonical	0.853
276.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.733
277.500	1.500	structured	1	3	15	central	canonical	canonical	0.644
279.000	1.500	structured	1	3	12	central	canonical	canonical	0.811
280.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.660
282.000	1.500	structured	1	3	15	central	canonical	canonical	0.644
283.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.661
285.000	1.500	structured	1	3	13	central	canonical	canonical	0.741
286.500	1.500	structured	1	3	12	central	canonical	canonical	0.644
288.000	1.500	structured	1	3	13	central	rotated	canonical	0.565
289.500	1.500	structured	1	3	15	central	canonical	canonical	0.763
291.000	1.500	structured	1	3	16	central	canonical	canonical	0.709
292.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.755
294.000	1.500	structured	1	3	13	central	canonical	canonical	0.651
295.500	1.500	structured	1	3	15	central	canonical	canonical	0.716
297.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.652
298.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.756
300.000	1.500	structured	1	2	8	central	canonical	canonical	0.731
301.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.851
303.000	1.500	structured	1	2	9	central	canonical	canonical	0.642
304.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.707
306.000	1.500	structured	1	2	7	central	canonical	canonical	0.801
307.500	1.500	structured	1	2	8	central	canonical	canonical	0.721
309.000	1.500	structured	1	2	7	central	rotated	rotated	0.923
310.500	1.500	structured	1	2	5	central	canonical	canonical	0.737
312.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.730
313.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.736
315.000	1.500	structured	1	1	19	central	canonical	canonical	0.969
316.500	1.500	structured	1	1	2	central	canonical	canonical	0.905
318.000	1.500	structured	1	1	20	central	canonical	canonical	0.679
319.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.696
321.000	1.500	structured	1	1	20	central	rotated	rotated	0.929
322.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.808
324.000	1.500	structured	1	1	1	central	canonical	canonical	0.721
325.500	1.500	structured	1	1	21	central	canonical	canonical	0.801
327.000	1.500	structured	1	1	20	central	canonical	canonical	0.969
328.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.729
330.000	1.500	structured	1	1	1	central	canonical	canonical	0.800
331.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.711
333.000	1.500	structured	1	1	2	central	canonical	canonical	0.640
334.500	1.500	structured	1	1	3	boundary	rotated	rotated	0.871
336.000	1.500	structured	1	1	20	central	canonical	canonical	0.673
337.500	1.500	structured	1	1	19	central	canonical	canonical	0.776
339.000	1.500	structured	1	1	21	central	canonical	canonical	0.878
340.500	1.500	structured	1	1	20	central	canonical	canonical	0.648
342.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.671
343.500	1.500	structured	1	1	1	central	canonical	canonical	0.663
345.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.631
346.500	1.500	structured	1	1	2	central	canonical	canonical	0.622
348.000	1.500	structured	1	1	20	central	canonical	canonical	0.654
349.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.717
351.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.646
352.500	1.500	structured	1	2	5	central	canonical	canonical	0.695
354.000	1.500	structured	1	2	7	central	canonical	canonical	0.702
355.500	1.500	structured	1	2	6	central	canonical	canonical	0.670
357.000	1.500	structured	1	2	9	central	canonical	canonical	0.628
358.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.669
360.000	1.500	structured	1	2	8	central	canonical	canonical	0.612
361.500	1.500	structured	1	2	9	central	canonical	canonical	0.662
363.000	1.500	structured	1	2	8	central	rotated	rotated	0.892
364.500	1.500	structured	1	2	9	central	rotated	rotated	0.902
366.000	1.500	structured	1	2	7	central	canonical	canonical	0.821
367.500	1.500	structured	1	2	5	central	canonical	canonical	0.733
369.000	1.500	structured	1	2	6	central	canonical	canonical	0.651
370.500	1.500	structured	1	2	5	central	rotated	rotated	0.860
372.000	1.500	structured	1	2	6	central	rotated	rotated	1.204
373.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.749
375.000	1.500	structured	1	2	7	central	canonical	canonical	0.891
376.500	1.500	structured	1	2	9	central	canonical	canonical	0.676
378.000	1.500	structured	1	2	8	central	canonical	canonical	0.644
379.500	1.500	structured	1	2	6	central	canonical	canonical	0.682
381.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.756
382.500	1.500	structured	1	2	5	central	canonical	canonical	0.698
384.000	1.500	structured	1	2	10	boundary	rotated	rotated	0.835
385.500	1.500	structured	1	2	5	central	rotated	rotated	0.778
387.000	1.500	structured	1	2	7	central	canonical	canonical	0.836
388.500	1.500	structured	1	2	6	central	canonical	canonical	0.731
390.000	1.500	structured	1	2	5	central	canonical	canonical	0.738
391.500	1.500	structured	1	2	6	central	rotated	rotated	0.929
393.000	1.500	structured	1	2	7	central	canonical	canonical	0.745
394.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.874
396.000	1.500	structured	1	2	5	central	canonical	canonical	0.681
397.500	1.500	structured	1	2	7	central	canonical	canonical	0.754
399.000	1.500	structured	1	2	9	central	canonical	canonical	0.665
400.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.635
402.000	1.500	structured	1	2	7	central	canonical	canonical	0.657
403.500	1.500	structured	1	2	6	central	canonical	canonical	0.681
405.000	1.500	structured	1	2	9	central	canonical	canonical	0.745
406.500	1.500	structured	1	2	6	central	rotated	rotated	1.072
408.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.751
409.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.705
411.000	1.500	structured	1	1	2	central	canonical	canonical	0.752
412.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.775
414.000	1.500	structured	1	1	1	central	canonical	canonical	0.711
415.500	1.500	structured	1	1	21	central	canonical	canonical	0.768
417.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.646
418.500	1.500	structured	1	1	2	central	canonical	canonical	0.598
420.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.607
421.500	1.500	structured	1	1	21	central	canonical	canonical	0.713
423.000	1.500	structured	1	1	20	central	canonical	canonical	0.616
424.500	1.500	structured	1	1	21	central	rotated	rotated	0.983
426.000	1.500	structured	1	1	2	central	canonical	canonical	0.741
427.500	1.500	structured	1	1	19	central	canonical	canonical	0.710
429.000	1.500	structured	1	1	2	central	rotated	rotated	1.309
430.500	1.500	structured	1	1	19	central	rotated	rotated	0.814
432.000	1.500	structured	1	1	1	central	canonical	canonical	0.766
433.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.670
435.000	1.500	structured	1	1	1	central	rotated	rotated	0.844
436.500	1.500	structured	1	1	21	central	canonical	canonical	0.796
438.000	1.500	structured	1	1	2	central	canonical	canonical	0.756
439.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.676
441.000	1.500	structured	1	1	20	central	canonical	canonical	0.651
442.500	1.500	structured	1	1	19	central	canonical	canonical	0.636
444.000	1.500	structured	1	1	21	central	canonical	canonical	0.636
