onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	20	central	canonical	canonical	1.248
1.500	1.500	structured	1	1	2	central	canonical	canonical	0.942
3.000	1.500	structured	1	1	21	central	canonical	canonical	0.791
4.500	1.500	structured	1	1	2	central	rotated	canonical	0.775
6.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.765
7.500	1.500	structured	1	1	19	central	canonical	canonical	0.814
9.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.879
10.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.878
12.000	1.500	structured	1	3	15	central	canonical	canonical	0.734
13.500	1.500	structured	1	3	14	central	canonical	canonical	0.687
15.000	1.500	structured	1	3	13	central	canonical	canonical	0.797
16.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.887
18.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.725
19.500	1.500	structured	1	1	21	central	canonical	canonical	0.725
21.000	1.500	structured	1	1	20	central	canonical	canonical	0.773
22.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.685
24.000	1.500	structured	1	1	1	central	canonical	canonical	1.325
25.500	1.500	structured	1	1	20	central	canonical	canonical	1.036
27.000	1.500	structured	1	1	19	central	canonical	canonical	0.764
28.500	1.500	structured	1	1	21	central	canonical	canonical	0.627
30.000	1.500	structured	1	1	20	central	canonical	canonical	0.734
31.500	1.500	structured	1	1	2	central	canonical	canonical	0.707
33.000	1.500	structured	1	1	1	central	canonical	rotated	1.428
34.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.909
36.000	1.500	structured	1	1	1	central	rotated	rotated	0.924
37.500	1.500	structured	1	1	21	central	canonical	canonical	0.732
39.000	1.500	structured	1	1	1	central	rotated	rotated	0.996
40.500	1.500	structured	1	1	20	central	canonical	canonical	0.955
42.000	1.500	structured	1	1	3	boundary	canonical	rotated	1.291
43.500	1.500	structured	1	1	19	central	canonical	canonical	0.820
45.000	1.500	structured	1	1	2	central	canonical	canonical	0.772
46.500	1.500	structured	1	1	1	central	canonical	rotated	1.019
48.000	1.500	structured	1	1	20	central	canonical	canonical	1.107
49.500	1.500	structured	1	1	2	central	canonical	canonical	0.674
51.000	1.500	structured	1	1	18	boundary	canonical	n/a	n/a
52.500	1.500	structured	1	1	21	central	canonical	canonical	0.667
54.000	1.500	structured	1	1	2	central	canonical	canonical	0.562
55.500	1.500	structured	1	1	1	central	canonical	rotated	0.963
57.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.802
58.500	1.500	structured	1	1	19	central	canonical	canonical	0.923
60.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.939
61.500	1.500	structured	1	1	2	central	canonical	canonical	0.713
63.000	1.500	structured	1	1	21	central	canonical	canonical	0.699
