onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.650
6.000	1.000	structured	1	3	14	central	canonical	canonical	0.629
10.000	1.000	structured	1	3	12	central	canonical	canonical	0.641
16.000	1.000	structured	1	3	14	central	rotated	rotated	0.823
20.000	1.000	structured	1	3	16	central	canonical	canonical	0.835
24.000	1.000	structured	1	3	12	central	canonical	canonical	0.668
30.000	1.000	structured	1	3	13	central	canonical	canonical	0.989
36.000	1.000	structured	1	3	15	central	canonical	canonical	0.555
42.000	1.000	structured	1	3	12	central	canonical	canonical	0.581
46.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.556
48.000	1.000	structured	1	3	13	central	canonical	canonical	0.638
54.000	1.000	structured	1	3	14	central	canonical	canonical	0.569
58.000	1.000	structured	1	3	15	central	canonical	canonical	0.739
64.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.487
66.000	1.000	structured	1	3	13	central	canonical	canonical	0.641
70.000	1.000	structured	1	3	14	central	canonical	canonical	0.591
76.000	1.000	structured	1	3	16	central	canonical	canonical	0.659
80.000	1.000	structured	1	3	15	central	canonical	canonical	0.698
84.000	1.000	structured	1	3	16	central	rotated	rotated	0.833
86.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.612
90.000	1.000	structured	1	3	14	central	canonical	canonical	0.752
96.000	1.000	structured	2	3	12	central	canonical	canonical	0.589
98.000	1.000	structured	2	3	17	boundary	canonical	canonical	0.600
104.000	1.000	structured	2	3	14	central	canonical	canonical	0.740
106.000	1.000	structured	2	3	15	central	canonical	canonical	0.705
110.000	1.000	structured	2	3	14	central	rotated	rotated	0.782
112.000	1.000	structured	2	3	13	central	canonical	canonical	0.985
114.000	1.000	structured	2	3	11	boundary	canonical	canonical	0.630
116.000	1.000	structured	2	2	10	boundary	canonical	canonical	0.537
122.000	1.000	structured	2	2	9	central	canonical	canonical	0.670
124.000	1.000	structured	2	2	5	central	canonical	canonical	0.587
130.000	1.000	structured	2	2	7	central	canonical	canonical	0.744
136.000	1.000	structured	2	2	4	boundary	canonical	canonical	0.768
140.000	1.000	structured	2	2	9	central	canonical	canonical	0.693
142.000	1.000	structured	2	2	4	boundary	rotated	rotated	0.879
146.000	1.000	structured	2	2	6	central	canonical	n/a	n/a
148.000	1.000	structured	2	2	4	boundary	rotated	rotated	0.715
154.000	1.000	structured	2	2	7	central	canonical	canonical	0.662
160.000	1.000	structured	2	2	9	central	canonical	canonical	0.913
164.000	1.000	structured	2	2	8	central	canonical	canonical	0.579
170.000	1.000	structured	2	2	7	central	canonical	canonical	0.703
174.000	1.000	structured	2	2	8	central	rotated	rotated	0.833
180.000	1.000	scrambled	3	3	15	central	canonical	rotated	0.898
186.000	1.000	scrambled	3	1	2	central	canonical	canonical	0.577
188.000	1.000	scrambled	3	3	14	central	canonical	canonical	0.620
194.000	1.000	scrambled	3	2	5	central	canonical	canonical	0.829
200.000	1.000	scrambled	3	1	20	central	canonical	canonical	0.864
