onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	1	1	central	canonical	canonical	0.872
10.000	1.000	structured	1	1	2	central	canonical	canonical	0.733
14.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.750
16.000	1.000	structured	1	1	19	central	canonical	canonical	0.623
20.000	1.000	structured	1	1	20	central	canonical	canonical	0.633
24.000	1.000	structured	1	1	2	central	canonical	canonical	0.586
28.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.622
34.000	1.000	structured	1	1	2	central	rotated	rotated	0.918
38.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.687
44.000	1.000	structured	1	1	20	central	canonical	canonical	0.618
50.000	1.000	structured	1	1	2	central	canonical	canonical	0.638
52.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.719
54.000	1.000	structured	1	1	21	central	canonical	canonical	0.653
56.000	1.000	structured	1	1	3	boundary	rotated	rotated	0.760
60.000	1.000	structured	1	1	19	central	canonical	canonical	0.700
64.000	1.000	structured	1	1	1	central	canonical	canonical	0.624
66.000	1.000	structured	1	1	21	central	canonical	canonical	0.632
72.000	1.000	structured	1	1	1	central	rotated	rotated	0.706
76.000	1.000	structured	1	1	20	central	canonical	canonical	0.622
80.000	1.000	structured	1	1	1	central	rotated	rotated	0.730
82.000	1.000	structured	1	1	21	central	canonical	canonical	0.768
88.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.813
90.000	1.000	scrambled	2	1	21	central	rotated	rotated	0.906
92.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.807
98.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.896
102.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.623
106.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.652
110.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.565
116.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.613
120.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.630
124.000	1.000	scrambled	2	1	2	central	canonical	canonical	0.686
130.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.857
134.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.719
140.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.640
146.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.613
148.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.577
154.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.561
158.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.578
162.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.838
166.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.658
168.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.787
174.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.688
176.000	1.000	structured	3	1	21	central	canonical	canonical	0.745
180.000	1.000	structured	3	1	3	boundary	canonical	canonical	0.552
186.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.662
192.000	1.000	structured	3	2	5	central	canonical	canonical	0.594
198.000	1.000	structured	3	2	6	central	canonical	canonical	0.619
204.000	1.000	structured	3	2	7	central	canonical	canonical	0.551
210.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.593
