onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	5	central	canonical	canonical	0.687
8.000	1.000	structured	1	2	8	central	canonical	canonical	0.638
14.000	1.000	structured	1	2	9	central	canonical	canonical	0.686
18.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.639
24.000	1.000	structured	1	2	6	central	canonical	canonical	0.663
28.000	1.000	structured	1	2	8	central	canonical	canonical	0.632
32.000	1.000	structured	1	2	9	central	canonical	canonical	0.551
38.000	1.000	structured	1	2	7	central	canonical	canonical	0.644
44.000	1.000	structured	1	2	9	central	rotated	rotated	0.859
46.000	1.000	structured	1	2	8	central	canonical	canonical	0.772
48.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.766
54.000	1.000	structured	1	2	7	central	canonical	canonical	0.839
56.000	1.000	structured	1	2	8	central	canonical	canonical	0.805
62.000	1.000	structured	1	2	6	central	canonical	canonical	0.651
68.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.542
70.000	1.000	structured	1	2	7	central	canonical	canonical	0.739
76.000	1.000	structured	1	2	5	central	canonical	canonical	0.781
78.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.605
80.000	1.000	structured	1	2	8	central	canonical	canonical	0.645
82.000	1.000	structured	1	2	5	central	canonical	canonical	0.589
88.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.706
92.000	1.000	scrambled	2	2	5	central	rotated	rotated	0.969
94.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.728
100.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.675
104.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.830
110.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.625
114.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.655
116.000	1.000	scrambled	2	1	2	central	canonical	canonical	0.742
120.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.634
122.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.668
128.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.676
130.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.668
134.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.836
140.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.617
142.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.627
146.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.720
152.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.544
156.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.869
160.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.685
162.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.899
166.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.580
172.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.828
174.000	1.000	structured	3	3	11	boundary	canonical	canonical	0.592
176.000	1.000	structured	3	3	14	central	rotated	canonical	0.797
182.000	1.000	structured	3	3	12	central	canonical	canonical	0.602
188.000	1.000	structured	3	3	11	boundary	canonical	canonical	0.571
192.000	1.000	structured	3	2	10	boundary	canonical	canonical	0.610
194.000	1.000	structured	3	2	6	central	canonical	canonical	0.580
200.000	1.000	structured	3	2	5	central	canonical	canonical	0.713
202.000	1.000	structured	3	2	8	central	canonical	canonical	0.691
204.000	1.000	structured	3	2	7	central	canonical	canonical	0.602
210.000	1.000	structured	3	2	9	central	canonical	canonical	0.648
214.000	1.000	structured	3	2	5	central	canonical	canonical	0.623
216.000	1.000	structured	3	2	7	central	canonical	canonical	0.552
220.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.509
222.000	1.000	structured	3	2	7	central	rotated	rotated	0.819
228.000	1.000	structured	3	2	6	central	canonical	canonical	0.860
234.000	1.000	structured	3	2	7	central	rotated	rotated	0.711
240.000	1.000	structured	3	2	10	boundary	canonical	canonical	0.577
244.000	1.000	structured	3	2	9	central	canonical	canonical	0.834
250.000	1.000	structured	3	2	8	central	canonical	canonical	0.718
256.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.545
258.000	1.000	structured	3	1	3	boundary	canonical	canonical	0.805
262.000	1.000	structured	4	1	19	central	canonical	canonical	0.918
268.000	1.000	structured	4	1	2	central	canonical	canonical	0.600
270.000	1.000	structured	4	1	19	central	rotated	rotated	0.931
276.000	1.000	structured	4	1	21	central	canonical	canonical	0.560
278.000	1.000	structured	4	1	3	boundary	canonical	canonical	0.649
280.000	1.000	structured	4	1	21	central	rotated	canonical	0.675
284.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.595
290.000	1.000	structured	4	1	21	central	rotated	rotated	0.815
296.000	1.000	structured	4	1	20	central	canonical	canonical	0.836
302.000	1.000	structured	4	1	1	central	canonical	canonical	0.764
304.000	1.000	structured	4	1	20	central	rotated	rotated	0.994
310.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.991
312.000	1.000	structured	4	1	20	central	rotated	rotated	0.724
316.000	1.000	structured	4	1	21	central	canonical	canonical	0.707
320.000	1.000	structured	4	1	19	central	canonical	canonical	0.728
322.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.707
324.000	1.000	structured	4	1	1	central	canonical	canonical	0.750
330.000	1.000	structured	4	1	21	central	canonical	canonical	0.624
334.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.939
336.000	1.000	structured	4	1	21	central	rotated	canonical	0.812
340.000	1.000	structured	4	1	2	central	canonical	canonical	0.857
346.000	1.000	scrambled	5	2	10	boundary	canonical	canonical	0.746
352.000	1.000	scrambled	5	1	20	central	canonical	canonical	0.922
354.000	1.000	scrambled	5	3	16	central	canonical	canonical	0.697
356.000	1.000	scrambled	5	3	13	central	canonical	canonical	0.774
360.000	1.000	scrambled	5	3	12	central	canonical	canonical	0.998
366.000	1.000	scrambled	5	3	11	boundary	canonical	canonical	0.605
370.000	1.000	scrambled	5	2	6	central	canonical	canonical	0.620
376.000	1.000	scrambled	5	1	18	boundary	canonical	canonical	0.614
380.000	1.000	scrambled	5	1	3	boundary	canonical	canonical	0.617
386.000	1.000	scrambled	5	1	21	central	canonical	canonical	0.615
390.000	1.000	scrambled	5	2	9	central	canonical	canonical	0.654
394.000	1.000	scrambled	5	3	17	boundary	canonical	canonical	0.497
396.000	1.000	scrambled	5	1	1	central	canonical	canonical	0.658
400.000	1.000	scrambled	5	1	19	central	canonical	canonical	0.772
402.000	1.000	scrambled	5	2	5	central	canonical	canonical	0.562
406.000	1.000	scrambled	5	1	2	central	canonical	canonical	0.763
412.000	1.000	scrambled	5	3	15	central	canonical	canonical	0.482
414.000	1.000	scrambled	5	2	4	boundary	canonical	canonical	0.637
420.000	1.000	scrambled	5	2	7	central	canonical	canonical	0.835
424.000	1.000	scrambled	5	3	14	central	canonical	canonical	0.982
426.000	1.000	scrambled	5	2	8	central	canonical	canonical	0.682
432.000	1.000	structured	6	2	5	central	canonical	canonical	0.645
438.000	1.000	structured	6	2	6	central	canonical	canonical	0.604
440.000	1.000	structured	6	2	8	central	canonical	canonical	0.660
446.000	1.000	structured	6	2	5	central	canonical	n/a	n/a
452.000	1.000	structured	6	2	8	central	rotated	rotated	0.841
454.000	1.000	structured	6	2	4	boundary	canonical	canonical	0.747
456.000	1.000	structured	6	2	7	central	canonical	canonical	0.733
462.000	1.000	structured	6	2	5	central	canonical	canonical	0.631
466.000	1.000	structured	6	2	8	central	canonical	canonical	0.600
472.000	1.000	structured	6	2	4	boundary	canonical	canonical	0.501
476.000	1.000	structured	6	1	3	boundary	canonical	canonical	0.581
478.000	1.000	structured	6	1	21	central	canonical	n/a	n/a
484.000	1.000	structured	6	1	2	central	canonical	canonical	0.603
488.000	1.000	structured	6	1	19	central	canonical	canonical	0.573
