onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	1	1	central	canonical	canonical	0.865
10.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.674
16.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.629
18.000	1.000	structured	1	2	7	central	canonical	canonical	0.496
22.000	1.000	structured	1	2	6	central	canonical	canonical	0.521
26.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.600
28.000	1.000	structured	1	2	7	central	canonical	canonical	0.507
32.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.679
34.000	1.000	structured	1	2	8	central	canonical	canonical	0.542
38.000	1.000	structured	1	2	9	central	canonical	canonical	0.620
44.000	1.000	structured	1	2	5	central	canonical	canonical	0.895
46.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.572
50.000	1.000	structured	1	2	8	central	canonical	canonical	0.516
56.000	1.000	structured	1	2	9	central	canonical	canonical	0.666
60.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.830
64.000	1.000	structured	1	2	9	central	rotated	rotated	0.804
68.000	1.000	structured	1	2	7	central	canonical	canonical	0.592
74.000	1.000	structured	1	2	8	central	canonical	canonical	0.523
80.000	1.000	structured	1	2	7	central	rotated	rotated	0.796
86.000	1.000	structured	1	2	5	central	canonical	canonical	0.658
88.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.552
90.000	1.000	structured	2	2	7	central	canonical	canonical	0.528
94.000	1.000	structured	2	2	4	boundary	rotated	rotated	0.782
100.000	1.000	structured	2	2	9	central	canonical	canonical	0.666
102.000	1.000	structured	2	2	10	boundary	canonical	canonical	0.631
106.000	1.000	structured	2	3	11	boundary	canonical	canonical	0.582
112.000	1.000	structured	2	3	13	central	canonical	canonical	0.570
114.000	1.000	structured	2	3	14	central	canonical	canonical	0.611
118.000	1.000	structured	2	3	11	boundary	canonical	canonical	0.534
122.000	1.000	structured	2	3	12	central	canonical	canonical	0.530
128.000	1.000	structured	2	3	13	central	canonical	canonical	0.577
134.000	1.000	structured	2	3	14	central	canonical	canonical	0.518
136.000	1.000	structured	2	3	15	central	canonical	canonical	0.550
