onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	7	central	canonical	canonical	0.800
8.000	1.000	structured	1	2	8	central	canonical	canonical	0.743
14.000	1.000	structured	1	2	6	central	canonical	canonical	0.612
16.000	1.000	structured	1	2	8	central	rotated	rotated	0.986
22.000	1.000	structured	1	2	7	central	canonical	canonical	0.649
24.000	1.000	structured	1	2	5	central	canonical	canonical	0.897
28.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.702
34.000	1.000	structured	1	2	8	central	canonical	canonical	0.691
38.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.728
44.000	1.000	structured	1	2	8	central	rotated	rotated	0.861
48.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.662
54.000	1.000	structured	1	2	5	central	canonical	canonical	0.628
56.000	1.000	structured	1	2	7	central	canonical	canonical	0.652
62.000	1.000	structured	1	2	5	central	rotated	rotated	0.823
64.000	1.000	structured	1	2	6	central	canonical	canonical	0.720
70.000	1.000	structured	1	2	9	central	canonical	canonical	0.613
74.000	1.000	structured	1	2	5	central	canonical	canonical	0.895
78.000	1.000	structured	1	2	6	central	canonical	canonical	0.602
80.000	1.000	structured	1	2	5	central	rotated	rotated	0.727
82.000	1.000	structured	1	2	9	central	canonical	canonical	0.567
88.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.668
94.000	1.000	structured	2	1	3	boundary	canonical	canonical	0.628
100.000	1.000	structured	2	1	19	central	canonical	canonical	0.547
106.000	1.000	structured	2	1	21	central	canonical	canonical	0.676
112.000	1.000	structured	2	1	19	central	rotated	rotated	0.892
116.000	1.000	structured	2	1	1	central	canonical	canonical	0.711
120.000	1.000	structured	2	1	18	boundary	canonical	canonical	0.557
122.000	1.000	structured	2	1	19	central	canonical	canonical	0.599
128.000	1.000	structured	2	1	2	central	canonical	canonical	0.557
130.000	1.000	structured	2	1	20	central	canonical	canonical	0.585
132.000	1.000	structured	2	1	2	central	rotated	canonical	0.566
136.000	1.000	structured	2	1	20	central	rotated	rotated	0.891
138.000	1.000	structured	2	1	19	central	canonical	canonical	0.775
140.000	1.000	structured	2	1	20	central	rotated	rotated	0.992
144.000	1.000	structured	2	1	1	central	canonical	canonical	0.619
148.000	1.000	structured	2	1	20	central	rotated	canonical	0.586
154.000	1.000	structured	2	1	2	central	canonical	canonical	0.716
156.000	1.000	structured	2	1	21	central	canonical	canonical	0.783
162.000	1.000	structured	2	1	19	central	canonical	canonical	0.925
168.000	1.000	structured	2	1	20	central	canonical	canonical	0.652
170.000	1.000	structured	2	1	19	central	rotated	rotated	0.988
176.000	1.000	structured	2	1	3	boundary	canonical	canonical	0.646
178.000	1.000	scrambled	3	2	7	central	canonical	canonical	0.656
184.000	1.000	scrambled	3	1	1	central	canonical	canonical	0.428
186.000	1.000	scrambled	3	1	19	central	canonical	canonical	0.682
192.000	1.000	scrambled	3	2	10	boundary	canonical	canonical	0.668
194.000	1.000	scrambled	3	2	4	boundary	canonical	canonical	0.770
196.000	1.000	scrambled	3	3	17	boundary	canonical	canonical	0.724
198.000	1.000	scrambled	3	1	21	central	canonical	canonical	0.718
202.000	1.000	scrambled	3	1	2	central	canonical	canonical	0.718
204.000	1.000	scrambled	3	3	14	central	canonical	canonical	0.914
206.000	1.000	scrambled	3	3	13	central	canonical	canonical	0.821
212.000	1.000	scrambled	3	2	6	central	canonical	canonical	0.814
214.000	1.000	scrambled	3	2	9	central	canonical	canonical	0.719
216.000	1.000	scrambled	3	3	16	central	canonical	canonical	0.653
220.000	1.000	scrambled	3	3	11	boundary	canonical	canonical	0.482
222.000	1.000	scrambled	3	2	8	central	canonical	canonical	0.849
