onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	7	central	canonical	canonical	0.775
10.000	1.000	structured	1	2	5	central	canonical	canonical	0.735
16.000	1.000	structured	1	2	8	central	canonical	canonical	0.729
22.000	1.000	structured	1	2	5	central	rotated	rotated	0.668
24.000	1.000	structured	1	2	7	central	canonical	canonical	0.560
28.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.523
32.000	1.000	structured	1	2	7	central	rotated	rotated	0.708
34.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.637
38.000	1.000	structured	1	2	8	central	canonical	canonical	0.601
40.000	1.000	structured	1	2	6	central	canonical	canonical	0.563
42.000	1.000	structured	1	2	8	central	rotated	rotated	0.696
46.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.622
52.000	1.000	structured	1	2	7	central	canonical	canonical	0.617
54.000	1.000	structured	1	2	4	boundary	rotated	rotated	0.808
56.000	1.000	structured	1	2	8	central	canonical	canonical	0.570
60.000	1.000	structured	1	2	7	central	canonical	canonical	0.557
64.000	1.000	structured	1	2	6	central	canonical	canonical	0.592
70.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.643
76.000	1.000	structured	1	2	7	central	canonical	canonical	0.636
80.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.579
82.000	1.000	structured	1	2	6	central	canonical	canonical	0.612
86.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.622
90.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.519
92.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.520
98.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.535
104.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.557
106.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.647
110.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.557
116.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.711
120.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.778
126.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.619
132.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.601
136.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.696
138.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.952
142.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.991
144.000	1.000	scrambled	2	1	2	central	canonical	canonical	0.584
148.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.605
154.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.616
156.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.581
158.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.585
164.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.575
170.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.987
176.000	1.000	structured	3	2	7	central	canonical	canonical	0.645
178.000	1.000	structured	3	2	6	central	canonical	canonical	0.514
180.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.467
182.000	1.000	structured	3	2	9	central	canonical	canonical	0.487
188.000	1.000	structured	3	2	10	boundary	canonical	canonical	0.607
192.000	1.000	structured	3	2	9	central	rotated	rotated	0.800
198.000	1.000	structured	3	2	10	boundary	rotated	rotated	0.752
204.000	1.000	structured	3	2	6	central	canonical	canonical	0.737
208.000	1.000	structured	3	2	4	boundary	canonical	canonical	0.663
214.000	1.000	structured	3	2	7	central	canonical	canonical	0.631
218.000	1.000	structured	3	2	4	boundary	rotated	rotated	0.835
222.000	1.000	structured	3	1	3	boundary	canonical	canonical	0.626
228.000	1.000	structured	3	1	2	central	canonical	canonical	0.616
230.000	1.000	structured	3	1	19	central	canonical	canonical	0.699
236.000	1.000	structured	3	1	2	central	rotated	rotated	0.697
240.000	1.000	structured	3	1	20	central	canonical	canonical	0.681
242.000	1.000	structured	3	1	1	central	canonical	canonical	0.655
248.000	1.000	structured	3	1	21	central	canonical	canonical	0.822
250.000	1.000	structured	3	1	18	boundary	canonical	canonical	0.602
254.000	1.000	structured	3	1	21	central	rotated	rotated	0.795
258.000	1.000	structured	3	1	2	central	canonical	canonical	0.552
260.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.545
266.000	1.000	structured	4	1	19	central	canonical	canonical	0.665
268.000	1.000	structured	4	1	1	central	canonical	canonical	0.633
274.000	1.000	structured	4	1	3	boundary	canonical	canonical	0.582
278.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.615
284.000	1.000	structured	4	2	5	central	canonical	canonical	0.620
288.000	1.000	structured	4	2	7	central	canonical	canonical	0.557
292.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.689
296.000	1.000	structured	4	1	3	boundary	canonical	canonical	0.587
302.000	1.000	structured	4	2	4	boundary	rotated	rotated	0.671
304.000	1.000	structured	4	2	6	central	canonical	canonical	0.634
306.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.515
308.000	1.000	structured	4	2	5	central	canonical	canonical	0.577
312.000	1.000	structured	4	2	8	central	canonical	canonical	0.532
314.000	1.000	structured	4	2	5	central	rotated	rotated	0.734
316.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.539
318.000	1.000	structured	4	2	7	central	canonical	canonical	0.557
320.000	1.000	structured	4	2	8	central	canonical	canonical	0.499
326.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.565
332.000	1.000	structured	4	2	8	central	rotated	rotated	0.669
338.000	1.000	structured	4	2	7	central	canonical	canonical	0.586
340.000	1.000	scrambled	5	3	17	boundary	canonical	canonical	0.749
344.000	1.000	scrambled	5	3	11	boundary	canonical	canonical	0.598
346.000	1.000	scrambled	5	2	8	central	canonical	canonical	0.652
350.000	1.000	scrambled	5	1	18	boundary	canonical	canonical	0.478
356.000	1.000	scrambled	5	3	16	central	canonical	canonical	0.913
360.000	1.000	scrambled	5	2	4	boundary	canonical	canonical	0.702
362.000	1.000	scrambled	5	3	15	central	canonical	canonical	0.653
366.000	1.000	scrambled	5	2	7	central	canonical	canonical	0.479
370.000	1.000	scrambled	5	2	9	central	canonical	canonical	0.571
376.000	1.000	scrambled	5	2	6	central	canonical	canonical	0.542
380.000	1.000	scrambled	5	1	3	boundary	canonical	canonical	0.692
382.000	1.000	scrambled	5	3	13	central	canonical	canonical	0.687
386.000	1.000	scrambled	5	1	2	central	canonical	canonical	0.498
388.000	1.000	scrambled	5	1	19	central	canonical	canonical	0.532
394.000	1.000	scrambled	5	3	14	central	canonical	canonical	0.605
398.000	1.000	scrambled	5	3	12	central	canonical	canonical	0.598
404.000	1.000	scrambled	5	1	1	central	canonical	canonical	0.523
408.000	1.000	scrambled	5	2	10	boundary	canonical	canonical	0.634
412.000	1.000	scrambled	5	2	5	central	canonical	canonical	0.527
414.000	1.000	scrambled	5	1	20	central	canonical	canonical	0.608
416.000	1.000	scrambled	5	1	21	central	canonical	canonical	0.506
422.000	1.000	structured	6	1	2	central	canonical	canonical	0.486
428.000	1.000	structured	6	1	1	central	canonical	canonical	0.503
434.000	1.000	structured	6	1	19	central	canonical	canonical	0.708
438.000	1.000	structured	6	1	18	boundary	canonical	canonical	0.546
442.000	1.000	structured	6	1	2	central	canonical	canonical	0.672
444.000	1.000	structured	6	1	21	central	canonical	canonical	0.509
446.000	1.000	structured	6	1	19	central	canonical	canonical	0.449
450.000	1.000	structured	6	1	2	central	canonical	canonical	0.505
456.000	1.000	structured	6	1	18	boundary	canonical	canonical	0.555
462.000	1.000	structured	6	3	17	boundary	canonical	canonical	0.478
464.000	1.000	structured	6	1	18	boundary	rotated	rotated	0.868
466.000	1.000	structured	6	1	19	central	canonical	canonical	0.572
472.000	1.000	structured	6	1	18	boundary	rotated	rotated	0.989
478.000	1.000	structured	6	1	2	central	canonical	canonical	0.616
482.000	1.000	structured	6	1	21	central	canonical	canonical	0.590
486.000	1.000	structured	6	1	3	boundary	canonical	canonical	0.530
490.000	1.000	structured	6	1	1	central	canonical	canonical	0.625
496.000	1.000	structured	6	1	18	boundary	canonical	canonical	0.585
498.000	1.000	structured	6	1	21	central	canonical	canonical	0.963
504.000	1.000	structured	6	1	18	boundary	rotated	rotated	0.919
510.000	1.000	structured	6	1	1	central	canonical	canonical	0.579
516.000	1.000	structured	7	1	19	central	canonical	canonical	0.591
518.000	1.000	structured	7	1	18	boundary	canonical	canonical	0.632
524.000	1.000	structured	7	1	19	central	rotated	rotated	0.847
530.000	1.000	structured	7	1	18	boundary	rotated	rotated	0.652
534.000	1.000	structured	7	3	17	boundary	canonical	canonical	0.587
540.000	1.000	structured	7	3	16	central	canonical	canonical	0.772
542.000	1.000	structured	7	3	13	central	canonical	canonical	0.644
546.000	1.000	structured	7	3	12	central	canonical	canonical	0.567
548.000	1.000	structured	7	3	11	boundary	canonical	canonical	0.817
550.000	1.000	structured	7	3	13	central	canonical	canonical	0.645
556.000	1.000	structured	7	3	14	central	canonical	canonical	0.619
558.000	1.000	structured	7	3	13	central	rotated	rotated	0.904
562.000	1.000	structured	7	3	12	central	canonical	canonical	0.636
568.000	1.000	structured	7	3	15	central	canonical	canonical	0.677
570.000	1.000	structured	7	3	14	central	canonical	canonical	0.582
572.000	1.000	structured	7	3	13	central	canonical	canonical	0.649
576.000	1.000	structured	7	3	15	central	canonical	canonical	0.575
580.000	1.000	structured	7	3	13	central	rotated	rotated	0.704
584.000	1.000	structured	7	3	15	central	rotated	rotated	0.861
588.000	1.000	structured	7	3	14	central	canonical	canonical	0.736
590.000	1.000	structured	7	3	13	central	canonical	canonical	0.782
