onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	2	central	canonical	canonical	0.787
1.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.627
3.000	1.500	structured	1	1	20	central	canonical	canonical	0.569
4.500	1.500	structured	1	1	19	central	canonical	canonical	0.531
6.000	1.500	structured	1	1	20	central	rotated	rotated	0.642
7.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.652
9.000	1.500	structured	1	1	19	central	canonical	canonical	0.524
10.500	1.500	structured	1	1	21	central	canonical	canonical	0.473
12.000	1.500	structured	1	1	1	central	canonical	canonical	0.578
13.500	1.500	structured	1	1	2	central	canonical	canonical	0.546
15.000	1.500	structured	1	1	1	central	rotated	rotated	0.809
16.500	1.500	structured	1	1	20	central	canonical	canonical	0.721
18.000	1.500	structured	1	1	2	central	canonical	canonical	0.568
19.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.472
21.000	1.500	structured	1	1	1	central	canonical	canonical	0.544
22.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.570
24.000	1.500	structured	1	1	20	central	canonical	canonical	0.425
25.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.450
27.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.482
28.500	1.500	structured	1	3	14	central	canonical	canonical	0.475
30.000	1.500	structured	1	3	15	central	canonical	canonical	0.488
31.500	1.500	structured	1	3	16	central	canonical	canonical	0.521
33.000	1.500	structured	1	3	12	central	canonical	canonical	0.808
34.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.537
36.000	1.500	structured	1	3	15	central	canonical	canonical	0.520
37.500	1.500	structured	1	3	16	central	canonical	canonical	0.448
39.000	1.500	structured	1	3	15	central	rotated	rotated	0.840
40.500	1.500	structured	1	3	16	central	rotated	rotated	0.792
42.000	1.500	structured	1	3	14	central	canonical	canonical	0.655
43.500	1.500	structured	1	3	15	central	canonical	canonical	0.488
45.000	1.500	structured	1	3	16	central	canonical	canonical	0.496
46.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.486
48.000	1.500	structured	1	3	12	central	canonical	canonical	0.582
49.500	1.500	structured	1	3	17	boundary	rotated	rotated	0.768
51.000	1.500	structured	1	3	15	central	canonical	canonical	0.622
52.500	1.500	structured	1	3	12	central	canonical	canonical	0.693
54.000	1.500	structured	1	3	15	central	rotated	rotated	0.679
55.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.735
57.000	1.500	structured	1	3	16	central	canonical	canonical	0.741
58.500	1.500	structured	1	3	12	central	canonical	canonical	0.862
60.000	1.500	structured	1	3	16	central	rotated	rotated	0.839
61.500	1.500	structured	1	3	12	central	rotated	rotated	0.846
63.000	1.500	structured	1	3	16	central	rotated	rotated	0.854
64.500	1.500	structured	1	3	13	central	canonical	canonical	1.150
66.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.676
67.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.549
69.000	1.500	structured	1	2	7	central	canonical	canonical	0.453
70.500	1.500	structured	1	2	8	central	canonical	canonical	0.462
72.000	1.500	structured	1	2	6	central	canonical	canonical	0.572
73.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.543
75.000	1.500	structured	1	2	9	central	canonical	canonical	0.453
76.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.397
78.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.381
79.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.679
81.000	1.500	structured	1	2	8	central	canonical	canonical	1.078
82.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.517
84.000	1.500	structured	1	2	5	central	canonical	canonical	0.502
85.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.547
87.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.699
88.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.739
90.000	1.500	structured	1	2	8	central	canonical	canonical	1.108
91.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.683
93.000	1.500	structured	1	2	5	central	canonical	canonical	0.690
94.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.779
96.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.482
97.500	1.500	structured	1	3	14	central	canonical	canonical	0.548
99.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.555
100.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.915
102.000	1.500	structured	1	1	20	central	canonical	canonical	0.668
103.500	1.500	structured	1	1	18	boundary	rotated	rotated	0.771
105.000	1.500	structured	1	1	2	central	canonical	canonical	0.716
106.500	1.500	structured	1	1	1	central	canonical	canonical	0.618
108.000	1.500	structured	1	1	2	central	rotated	rotated	0.890
109.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.536
111.000	1.500	structured	1	1	2	central	rotated	rotated	0.955
112.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.555
114.000	1.500	structured	1	1	20	central	canonical	canonical	0.537
115.500	1.500	structured	1	1	21	central	canonical	canonical	0.865
117.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.611
118.500	1.500	structured	1	1	1	central	canonical	canonical	0.624
120.000	1.500	structured	1	1	21	central	canonical	canonical	0.641
121.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.576
123.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.371
124.500	1.500	structured	1	2	8	central	canonical	canonical	0.714
126.000	1.500	structured	1	2	9	central	canonical	canonical	0.536
127.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.536
129.000	1.500	structured	1	2	7	central	canonical	canonical	0.463
130.500	1.500	structured	1	2	5	central	canonical	canonical	0.480
132.000	1.500	structured	1	2	9	central	canonical	canonical	0.528
133.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.608
135.000	1.500	structured	1	2	5	central	canonical	canonical	0.529
136.500	1.500	structured	1	2	8	central	canonical	canonical	0.503
138.000	1.500	structured	1	2	6	central	canonical	canonical	0.537
139.500	1.500	structured	1	2	9	central	canonical	canonical	0.520
141.000	1.500	structured	1	2	7	central	canonical	canonical	0.464
142.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.496
144.000	1.500	structured	1	2	6	central	canonical	canonical	0.551
145.500	1.500	structured	1	2	9	central	canonical	canonical	0.526
147.000	1.500	structured	1	2	6	central	rotated	rotated	0.784
148.500	1.500	structured	1	2	9	central	rotated	rotated	0.686
150.000	1.500	structured	1	2	7	central	canonical	canonical	0.805
151.500	1.500	structured	1	2	5	central	canonical	canonical	0.671
153.000	1.500	structured	1	2	7	central	rotated	rotated	0.830
154.500	1.500	structured	1	2	9	central	canonical	canonical	0.702
156.000	1.500	structured	1	2	6	central	canonical	canonical	0.637
157.500	1.500	structured	1	2	9	central	rotated	rotated	0.687
159.000	1.500	structured	1	2	5	central	canonical	canonical	0.621
160.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.550
162.000	1.500	structured	1	2	9	central	canonical	canonical	0.678
163.500	1.500	structured	1	2	8	central	canonical	canonical	0.661
165.000	1.500	structured	1	2	5	central	canonical	canonical	0.574
