onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	3	14	central	canonical	canonical	0.863
10.000	1.000	structured	1	3	16	central	canonical	canonical	0.768
14.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.706
16.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.734
20.000	1.000	structured	1	2	8	central	canonical	canonical	0.687
24.000	1.000	structured	1	2	9	central	canonical	canonical	0.671
28.000	1.000	structured	1	2	8	central	rotated	rotated	0.999
34.000	1.000	structured	1	2	7	central	canonical	canonical	0.668
36.000	1.000	structured	1	2	6	central	canonical	canonical	0.724
38.000	1.000	structured	1	2	7	central	rotated	rotated	0.914
42.000	1.000	structured	1	2	6	central	rotated	rotated	0.986
48.000	1.000	structured	1	2	5	central	canonical	canonical	0.785
52.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.839
54.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.699
60.000	1.000	structured	1	1	19	central	canonical	canonical	0.825
62.000	1.000	structured	1	1	21	central	canonical	canonical	0.793
64.000	1.000	structured	1	1	2	central	canonical	canonical	0.702
70.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.663
72.000	1.000	structured	1	1	2	central	rotated	rotated	0.991
78.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.806
84.000	1.000	structured	1	1	1	central	canonical	canonical	0.733
88.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.852
90.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.720
96.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.806
102.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.725
106.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.742
110.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.838
112.000	1.000	scrambled	2	2	6	central	canonical	n/a	n/a
114.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.934
116.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.658
120.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.689
126.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.662
132.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.744
134.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.706
