onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.992
10.000	1.000	structured	1	2	6	central	canonical	canonical	0.665
14.000	1.000	structured	1	2	7	central	canonical	canonical	0.659
16.000	1.000	structured	1	2	8	central	canonical	canonical	0.743
20.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.648
22.000	1.000	structured	1	2	7	central	canonical	canonical	0.783
28.000	1.000	structured	1	2	5	central	canonical	canonical	0.676
34.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.805
36.000	1.000	structured	1	2	8	central	canonical	canonical	0.716
38.000	1.000	structured	1	2	7	central	canonical	canonical	0.739
40.000	1.000	structured	1	2	6	central	canonical	canonical	0.682
44.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.643
48.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.672
50.000	1.000	structured	1	3	12	central	canonical	canonical	0.618
56.000	1.000	structured	1	3	14	central	canonical	canonical	0.653
60.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.645
64.000	1.000	structured	1	3	14	central	rotated	rotated	0.850
68.000	1.000	structured	1	3	17	boundary	rotated	rotated	0.960
74.000	1.000	structured	1	3	16	central	canonical	canonical	0.748
80.000	1.000	structured	1	3	15	central	canonical	canonical	0.985
86.000	1.000	structured	1	3	14	central	canonical	canonical	0.675
90.000	1.000	structured	2	3	13	central	canonical	canonical	0.737
94.000	1.000	structured	2	3	16	central	canonical	canonical	0.638
100.000	1.000	structured	2	3	13	central	rotated	rotated	0.809
104.000	1.000	structured	2	3	14	central	canonical	canonical	0.743
110.000	1.000	structured	2	3	13	central	rotated	rotated	0.827
112.000	1.000	structured	2	3	11	boundary	canonical	canonical	0.780
114.000	1.000	structured	2	3	12	central	canonical	canonical	0.736
118.000	1.000	structured	2	3	13	central	canonical	canonical	0.714
124.000	1.000	structured	2	3	12	central	rotated	rotated	0.996
128.000	1.000	structured	2	3	16	central	canonical	canonical	0.813
134.000	1.000	structured	2	3	15	central	canonical	canonical	0.806
138.000	1.000	structured	2	3	11	boundary	canonical	canonical	0.992
144.000	1.000	structured	2	3	13	central	canonical	canonical	0.711
150.000	1.000	structured	2	3	16	central	canonical	canonical	0.821
152.000	1.000	structured	2	3	13	central	rotated	rotated	0.850
158.000	1.000	structured	2	3	15	central	canonical	canonical	0.779
162.000	1.000	structured	2	3	17	boundary	canonical	canonical	0.944
164.000	1.000	structured	2	3	14	central	canonical	canonical	0.885
170.000	1.000	structured	2	3	16	central	canonical	canonical	0.740
176.000	1.000	structured	2	3	13	central	canonical	canonical	0.788
178.000	1.000	structured	2	3	15	central	canonical	canonical	0.756
184.000	1.000	scrambled	3	2	5	central	canonical	canonical	0.742
186.000	1.000	scrambled	3	1	20	central	canonical	canonical	0.708
188.000	1.000	scrambled	3	3	17	boundary	canonical	canonical	0.700
194.000	1.000	scrambled	3	3	15	central	canonical	canonical	0.625
200.000	1.000	scrambled	3	3	16	central	canonical	canonical	0.679
202.000	1.000	scrambled	3	3	12	central	canonical	canonical	0.821
208.000	1.000	scrambled	3	1	3	boundary	canonical	canonical	0.751
212.000	1.000	scrambled	3	2	6	central	canonical	canonical	0.696
216.000	1.000	scrambled	3	1	2	central	canonical	canonical	0.827
218.000	1.000	scrambled	3	1	1	central	canonical	canonical	0.806
220.000	1.000	scrambled	3	2	10	boundary	canonical	canonical	0.648
222.000	1.000	scrambled	3	2	8	central	canonical	canonical	0.630
226.000	1.000	scrambled	3	1	18	boundary	canonical	canonical	0.718
232.000	1.000	scrambled	3	1	21	central	canonical	canonical	0.647
238.000	1.000	scrambled	3	2	9	central	canonical	canonical	0.728
240.000	1.000	scrambled	3	3	11	boundary	canonical	canonical	0.665
242.000	1.000	scrambled	3	2	4	boundary	canonical	canonical	0.728
244.000	1.000	scrambled	3	2	7	central	canonical	canonical	0.708
246.000	1.000	scrambled	3	3	13	central	canonical	canonical	0.900
252.000	1.000	scrambled	3	1	19	central	canonical	canonical	0.990
258.000	1.000	scrambled	3	3	14	central	canonical	canonical	0.835
260.000	1.000	structured	4	3	13	central	canonical	canonical	0.850
262.000	1.000	structured	4	3	15	central	canonical	canonical	0.758
268.000	1.000	structured	4	3	11	boundary	canonical	canonical	0.682
272.000	1.000	structured	4	3	16	central	canonical	canonical	0.712
276.000	1.000	structured	4	3	12	central	canonical	canonical	0.669
282.000	1.000	structured	4	3	13	central	canonical	canonical	0.741
284.000	1.000	structured	4	3	11	boundary	canonical	canonical	0.940
286.000	1.000	structured	4	3	14	central	canonical	canonical	0.757
292.000	1.000	structured	4	3	15	central	canonical	canonical	0.759
298.000	1.000	structured	4	3	17	boundary	canonical	canonical	0.728
300.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.839
304.000	1.000	structured	4	1	19	central	canonical	canonical	0.667
308.000	1.000	structured	4	1	18	boundary	rotated	rotated	0.997
310.000	1.000	structured	4	1	1	central	canonical	canonical	0.949
316.000	1.000	structured	4	1	18	boundary	rotated	rotated	0.896
318.000	1.000	structured	4	1	21	central	canonical	canonical	0.843
322.000	1.000	structured	4	1	2	central	canonical	canonical	0.639
326.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.813
330.000	1.000	structured	4	1	20	central	canonical	canonical	0.722
336.000	1.000	structured	4	1	18	boundary	rotated	rotated	0.992
342.000	1.000	structured	4	1	19	central	canonical	canonical	0.942
348.000	1.000	structured	5	1	20	central	canonical	canonical	0.730
350.000	1.000	structured	5	1	3	boundary	canonical	canonical	0.860
356.000	1.000	structured	5	2	4	boundary	canonical	canonical	0.727
358.000	1.000	structured	5	2	5	central	canonical	canonical	0.802
362.000	1.000	structured	5	2	10	boundary	canonical	canonical	0.749
364.000	1.000	structured	5	2	8	central	canonical	canonical	0.617
368.000	1.000	structured	5	2	4	boundary	canonical	canonical	0.694
374.000	1.000	structured	5	2	5	central	canonical	canonical	0.605
376.000	1.000	structured	5	2	6	central	canonical	canonical	0.670
378.000	1.000	structured	5	2	8	central	canonical	canonical	0.703
380.000	1.000	structured	5	2	9	central	canonical	canonical	0.852
384.000	1.000	structured	5	2	10	boundary	canonical	canonical	0.677
388.000	1.000	structured	5	2	7	central	canonical	canonical	0.713
394.000	1.000	structured	5	2	4	boundary	canonical	canonical	0.700
398.000	1.000	structured	5	2	6	central	canonical	canonical	0.724
402.000	1.000	structured	5	2	10	boundary	canonical	canonical	0.744
404.000	1.000	structured	5	2	9	central	canonical	canonical	0.752
408.000	1.000	structured	5	2	8	central	canonical	canonical	0.632
412.000	1.000	structured	5	2	10	boundary	canonical	canonical	0.635
416.000	1.000	structured	5	3	11	boundary	canonical	canonical	0.726
418.000	1.000	structured	5	3	16	central	canonical	canonical	0.824
422.000	1.000	scrambled	6	2	8	central	canonical	canonical	0.754
428.000	1.000	scrambled	6	1	2	central	canonical	canonical	0.732
434.000	1.000	scrambled	6	3	12	central	canonical	canonical	0.729
436.000	1.000	scrambled	6	3	13	central	canonical	canonical	0.752
442.000	1.000	scrambled	6	2	9	central	canonical	canonical	0.760
446.000	1.000	scrambled	6	1	3	boundary	canonical	canonical	0.747
448.000	1.000	scrambled	6	1	18	boundary	canonical	canonical	0.813
450.000	1.000	scrambled	6	1	21	central	canonical	canonical	0.931
454.000	1.000	scrambled	6	3	16	central	canonical	canonical	0.595
458.000	1.000	scrambled	6	2	5	central	canonical	canonical	0.759
460.000	1.000	scrambled	6	3	15	central	canonical	canonical	0.714
464.000	1.000	scrambled	6	3	17	boundary	canonical	canonical	0.807
470.000	1.000	scrambled	6	3	11	boundary	canonical	canonical	0.675
476.000	1.000	scrambled	6	2	4	boundary	canonical	canonical	0.699
478.000	1.000	scrambled	6	2	10	boundary	canonical	canonical	0.827
480.000	1.000	scrambled	6	2	6	central	canonical	canonical	0.808
486.000	1.000	scrambled	6	2	7	central	canonical	canonical	0.701
488.000	1.000	scrambled	6	1	1	central	canonical	canonical	0.810
492.000	1.000	scrambled	6	1	20	central	canonical	canonical	0.701
496.000	1.000	scrambled	6	3	14	central	canonical	canonical	0.760
500.000	1.000	scrambled	6	1	19	central	canonical	canonical	0.827
506.000	1.000	structured	7	1	3	boundary	canonical	canonical	0.703
512.000	1.000	structured	7	2	4	boundary	canonical	canonical	0.751
516.000	1.000	structured	7	2	5	central	canonical	canonical	0.753
522.000	1.000	structured	7	2	4	boundary	rotated	rotated	0.994
526.000	1.000	structured	7	2	7	central	canonical	canonical	0.845
532.000	1.000	structured	7	2	9	central	canonical	canonical	0.741
538.000	1.000	structured	7	2	8	central	canonical	canonical	0.764
544.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.650
550.000	1.000	structured	7	2	8	central	rotated	rotated	0.968
554.000	1.000	structured	7	2	5	central	canonical	canonical	0.676
558.000	1.000	structured	7	2	4	boundary	canonical	canonical	0.785
562.000	1.000	structured	7	2	9	central	canonical	canonical	0.745
564.000	1.000	structured	7	2	5	central	canonical	canonical	0.778
568.000	1.000	structured	7	2	8	central	canonical	canonical	0.747
570.000	1.000	structured	7	2	9	central	canonical	canonical	0.779
572.000	1.000	structured	7	2	7	central	canonical	canonical	0.741
576.000	1.000	structured	7	2	4	boundary	canonical	canonical	0.709
582.000	1.000	structured	7	2	8	central	canonical	canonical	0.693
584.000	1.000	structured	7	2	7	central	canonical	canonical	0.703
586.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.763
590.000	1.000	structured	7	2	6	central	canonical	canonical	0.769
