onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	3	12	central	canonical	canonical	0.850
8.000	1.000	structured	1	3	16	central	canonical	canonical	0.607
10.000	1.000	structured	1	3	13	central	canonical	canonical	0.627
12.000	1.000	structured	1	3	14	central	canonical	canonical	0.668
14.000	1.000	structured	1	3	13	central	rotated	rotated	0.982
16.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.638
20.000	1.000	structured	1	3	16	central	canonical	canonical	0.559
22.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.591
24.000	1.000	structured	1	3	13	central	canonical	canonical	0.558
28.000	1.000	structured	1	3	16	central	canonical	canonical	0.584
34.000	1.000	structured	1	3	13	central	rotated	rotated	0.754
38.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.564
40.000	1.000	structured	1	3	14	central	canonical	canonical	0.662
46.000	1.000	structured	1	3	11	boundary	rotated	rotated	0.793
50.000	1.000	structured	1	3	12	central	canonical	canonical	0.872
56.000	1.000	structured	1	3	15	central	canonical	canonical	0.636
60.000	1.000	structured	1	3	12	central	rotated	rotated	0.883
66.000	1.000	structured	1	3	14	central	canonical	canonical	0.718
70.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.672
76.000	1.000	structured	1	3	14	central	rotated	rotated	0.885
82.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.733
84.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.704
88.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.818
92.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.837
96.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.586
98.000	1.000	scrambled	2	1	2	central	canonical	canonical	0.637
102.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.630
106.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.568
108.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.603
110.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.611
112.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.552
118.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.652
120.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.640
126.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.640
130.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.579
134.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.623
140.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.801
146.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.663
148.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.718
150.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.667
156.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.701
160.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.643
166.000	1.000	structured	3	2	8	central	canonical	canonical	0.603
172.000	1.000	structured	3	2	5	central	canonical	canonical	0.649
178.000	1.000	structured	3	2	6	central	canonical	canonical	0.609
180.000	1.000	structured	3	2	8	central	canonical	canonical	0.567
182.000	1.000	structured	3	2	6	central	rotated	rotated	0.866
186.000	1.000	structured	3	2	5	central	canonical	canonical	0.554
192.000	1.000	structured	3	2	8	central	canonical	canonical	0.775
198.000	1.000	structured	3	2	7	central	canonical	canonical	0.633
202.000	1.000	structured	3	2	5	central	canonical	canonical	0.629
206.000	1.000	structured	3	2	6	central	canonical	canonical	0.666
208.000	1.000	structured	3	2	8	central	canonical	canonical	0.486
214.000	1.000	structured	3	2	5	central	canonical	canonical	0.555
220.000	1.000	structured	3	2	8	central	rotated	rotated	0.773
222.000	1.000	structured	3	2	7	central	canonical	canonical	0.556
226.000	1.000	structured	3	2	9	central	canonical	canonical	0.657
232.000	1.000	structured	3	2	8	central	canonical	canonical	0.628
234.000	1.000	structured	3	2	5	central	canonical	canonical	0.639
240.000	1.000	structured	3	2	8	central	rotated	rotated	0.760
244.000	1.000	structured	3	2	9	central	canonical	canonical	0.695
248.000	1.000	structured	3	2	7	central	canonical	canonical	0.603
254.000	1.000	structured	3	2	8	central	canonical	canonical	0.551
258.000	1.000	structured	4	2	6	central	canonical	canonical	0.633
264.000	1.000	structured	4	2	7	central	canonical	canonical	0.621
266.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.748
270.000	1.000	structured	4	2	7	central	rotated	rotated	0.907
276.000	1.000	structured	4	2	6	central	canonical	canonical	0.660
282.000	1.000	structured	4	2	8	central	canonical	canonical	0.666
286.000	1.000	structured	4	2	7	central	canonical	canonical	0.613
288.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.634
294.000	1.000	structured	4	2	9	central	canonical	canonical	0.566
300.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.550
306.000	1.000	structured	4	2	9	central	rotated	rotated	0.735
308.000	1.000	structured	4	2	8	central	canonical	canonical	0.647
314.000	1.000	structured	4	2	7	central	canonical	canonical	0.650
318.000	1.000	structured	4	2	8	central	rotated	rotated	0.752
322.000	1.000	structured	4	2	6	central	canonical	canonical	0.673
326.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.669
332.000	1.000	structured	4	2	7	central	canonical	canonical	0.579
334.000	1.000	structured	4	2	9	central	canonical	canonical	0.662
338.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.625
342.000	1.000	structured	4	2	6	central	canonical	canonical	0.602
344.000	1.000	structured	4	2	8	central	canonical	canonical	0.692
348.000	1.000	scrambled	5	2	7	central	canonical	canonical	0.597
352.000	1.000	scrambled	5	2	4	boundary	canonical	canonical	0.627
356.000	1.000	scrambled	5	3	14	central	canonical	canonical	0.620
360.000	1.000	scrambled	5	1	19	central	canonical	canonical	0.560
366.000	1.000	scrambled	5	1	1	central	canonical	canonical	0.525
372.000	1.000	scrambled	5	2	9	central	canonical	canonical	0.620
374.000	1.000	scrambled	5	1	3	boundary	canonical	canonical	0.711
376.000	1.000	scrambled	5	2	5	central	canonical	canonical	0.558
382.000	1.000	scrambled	5	3	12	central	canonical	canonical	0.567
384.000	1.000	scrambled	5	2	10	boundary	canonical	canonical	0.625
390.000	1.000	scrambled	5	3	17	boundary	canonical	canonical	0.557
392.000	1.000	scrambled	5	2	8	central	canonical	canonical	0.711
398.000	1.000	scrambled	5	1	21	central	canonical	canonical	0.666
404.000	1.000	scrambled	5	3	16	central	canonical	canonical	0.630
406.000	1.000	scrambled	5	1	20	central	canonical	canonical	0.592
412.000	1.000	scrambled	5	3	15	central	canonical	canonical	0.564
416.000	1.000	scrambled	5	1	2	central	canonical	canonical	0.614
420.000	1.000	scrambled	5	3	13	central	canonical	canonical	0.587
424.000	1.000	scrambled	5	3	11	boundary	canonical	canonical	0.612
428.000	1.000	scrambled	5	2	6	central	canonical	canonical	0.578
430.000	1.000	scrambled	5	1	18	boundary	canonical	canonical	0.701
434.000	1.000	structured	6	1	1	central	canonical	canonical	0.500
436.000	1.000	structured	6	1	20	central	canonical	canonical	0.536
440.000	1.000	structured	6	1	3	boundary	canonical	canonical	0.636
442.000	1.000	structured	6	1	21	central	canonical	canonical	0.629
448.000	1.000	structured	6	1	1	central	canonical	canonical	0.661
450.000	1.000	structured	6	1	21	central	rotated	rotated	0.834
456.000	1.000	structured	6	1	20	central	canonical	canonical	0.598
458.000	1.000	structured	6	1	18	boundary	canonical	canonical	0.751
462.000	1.000	structured	6	3	17	boundary	canonical	canonical	0.714
466.000	1.000	structured	6	3	13	central	canonical	canonical	0.699
468.000	1.000	structured	6	3	15	central	canonical	canonical	0.789
472.000	1.000	structured	6	3	17	boundary	canonical	canonical	0.675
474.000	1.000	structured	6	3	16	central	canonical	canonical	0.636
478.000	1.000	structured	6	3	13	central	canonical	canonical	0.569
482.000	1.000	structured	6	3	17	boundary	canonical	canonical	0.608
484.000	1.000	structured	6	3	13	central	rotated	canonical	0.637
488.000	1.000	structured	6	3	12	central	canonical	canonical	0.681
494.000	1.000	structured	6	3	14	central	canonical	canonical	0.681
496.000	1.000	structured	6	3	16	central	canonical	canonical	0.696
500.000	1.000	structured	6	3	17	boundary	canonical	canonical	0.931
