onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	3	16	central	canonical	n/a	n/a
8.000	1.000	structured	1	3	14	central	rotated	rotated	0.719
14.000	1.000	structured	1	3	12	central	canonical	canonical	0.640
18.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.616
20.000	1.000	structured	1	3	15	central	canonical	canonical	0.620
24.000	1.000	structured	1	3	16	central	canonical	canonical	0.537
30.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.577
36.000	1.000	structured	1	3	13	central	canonical	canonical	0.620
38.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.708
42.000	1.000	structured	1	3	13	central	rotated	rotated	0.729
46.000	1.000	structured	1	3	12	central	canonical	canonical	0.543
52.000	1.000	structured	1	3	14	central	canonical	canonical	0.569
56.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.572
60.000	1.000	structured	1	3	13	central	canonical	canonical	0.598
64.000	1.000	structured	1	3	16	central	canonical	canonical	0.542
66.000	1.000	structured	1	3	12	central	canonical	canonical	0.682
70.000	1.000	structured	1	3	15	central	canonical	canonical	0.563
72.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.634
74.000	1.000	structured	1	3	14	central	canonical	canonical	0.646
76.000	1.000	structured	1	3	16	central	canonical	canonical	0.710
78.000	1.000	structured	1	3	12	central	canonical	canonical	0.675
82.000	1.000	scrambled	2	1	18	boundary	canonical	canonical	0.601
88.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.665
92.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.664
94.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.890
96.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.637
98.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.609
104.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.669
106.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.629
112.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.606
116.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.603
118.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.589
124.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.543
130.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.555
134.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.587
140.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.546
144.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.547
150.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.462
152.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.690
154.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.631
158.000	1.000	scrambled	2	1	2	central	canonical	rotated	0.666
160.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.570
164.000	1.000	structured	3	1	18	boundary	canonical	canonical	0.638
166.000	1.000	structured	3	3	17	boundary	canonical	canonical	0.601
170.000	1.000	structured	3	3	15	central	canonical	canonical	0.543
172.000	1.000	structured	3	3	16	central	canonical	canonical	0.841
176.000	1.000	structured	3	3	17	boundary	canonical	canonical	0.584
180.000	1.000	structured	3	3	13	central	canonical	canonical	0.580
186.000	1.000	structured	3	3	12	central	canonical	canonical	0.584
190.000	1.000	structured	3	3	16	central	canonical	canonical	0.748
192.000	1.000	structured	3	3	17	boundary	canonical	canonical	0.834
196.000	1.000	structured	3	1	18	boundary	canonical	canonical	0.532
198.000	1.000	structured	3	1	21	central	canonical	canonical	0.657
204.000	1.000	structured	3	1	2	central	canonical	canonical	0.807
210.000	1.000	structured	3	1	18	boundary	canonical	canonical	0.650
214.000	1.000	structured	3	1	1	central	canonical	canonical	0.585
220.000	1.000	structured	3	1	3	boundary	canonical	canonical	0.639
222.000	1.000	structured	3	1	21	central	canonical	canonical	0.583
226.000	1.000	structured	3	1	18	boundary	canonical	canonical	0.653
230.000	1.000	structured	3	1	19	central	canonical	canonical	0.659
236.000	1.000	structured	3	1	3	boundary	canonical	canonical	0.640
238.000	1.000	structured	3	1	20	central	canonical	canonical	0.844
244.000	1.000	structured	3	1	19	central	canonical	canonical	0.611
248.000	1.000	structured	4	1	2	central	canonical	canonical	0.789
254.000	1.000	structured	4	1	20	central	canonical	canonical	0.743
260.000	1.000	structured	4	1	2	central	rotated	rotated	0.859
264.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.677
268.000	1.000	structured	4	1	21	central	canonical	canonical	0.657
274.000	1.000	structured	4	1	2	central	canonical	canonical	0.838
276.000	1.000	structured	4	1	21	central	rotated	rotated	0.830
278.000	1.000	structured	4	1	3	boundary	canonical	canonical	0.700
282.000	1.000	structured	4	2	4	boundary	canonical	canonical	0.597
288.000	1.000	structured	4	2	8	central	canonical	canonical	0.701
292.000	1.000	structured	4	2	7	central	canonical	canonical	0.660
294.000	1.000	structured	4	2	5	central	canonical	canonical	0.733
298.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.718
300.000	1.000	structured	4	3	11	boundary	canonical	canonical	0.710
306.000	1.000	structured	4	2	10	boundary	rotated	rotated	0.743
312.000	1.000	structured	4	2	8	central	canonical	canonical	0.675
314.000	1.000	structured	4	2	6	central	canonical	canonical	0.651
320.000	1.000	structured	4	2	7	central	canonical	canonical	0.585
324.000	1.000	structured	4	2	6	central	rotated	rotated	0.758
330.000	1.000	structured	4	2	10	boundary	canonical	canonical	0.710
332.000	1.000	structured	4	2	7	central	canonical	canonical	0.763
