onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	2	4	boundary	canonical	n/a	n/a
1.500	1.500	structured	1	2	7	central	canonical	n/a	n/a
3.000	1.500	structured	1	2	8	central	canonical	n/a	n/a
4.500	1.500	structured	1	2	7	central	rotated	n/a	n/a
6.000	1.500	structured	1	2	6	central	canonical	n/a	n/a
7.500	1.500	structured	1	2	8	central	canonical	n/a	n/a
9.000	1.500	structured	1	2	4	boundary	canonical	n/a	n/a
10.500	1.500	structured	1	2	5	central	canonical	n/a	n/a
12.000	1.500	structured	1	2	8	central	canonical	n/a	n/a
13.500	1.500	structured	1	2	9	central	canonical	n/a	n/a
15.000	1.500	structured	1	2	8	central	rotated	n/a	n/a
16.500	1.500	structured	1	2	9	central	rotated	n/a	n/a
18.000	1.500	structured	1	2	8	central	rotated	n/a	n/a
19.500	1.500	structured	1	2	6	central	canonical	n/a	n/a
21.000	1.500	structured	1	2	9	central	canonical	n/a	n/a
22.500	1.500	structured	1	2	7	central	canonical	canonical	1.069
24.000	1.500	structured	1	2	8	central	canonical	n/a	n/a
25.500	1.500	structured	1	2	7	central	rotated	rotated	1.170
27.000	1.500	structured	1	2	8	central	rotated	rotated	1.210
28.500	1.500	structured	1	2	7	central	rotated	rotated	1.131
30.000	1.500	structured	1	2	9	central	canonical	canonical	1.012
31.500	1.500	structured	1	2	7	central	rotated	rotated	1.323
33.000	1.500	structured	1	2	6	central	canonical	canonical	1.438
34.500	1.500	structured	1	2	10	boundary	canonical	canonical	1.009
36.000	1.500	structured	1	2	5	central	canonical	canonical	1.242
37.500	1.500	structured	1	2	6	central	canonical	canonical	1.256
39.000	1.500	structured	1	2	5	central	rotated	rotated	1.052
40.500	1.500	structured	1	2	9	central	canonical	canonical	1.153
42.000	1.500	structured	1	2	6	central	canonical	canonical	1.147
43.500	1.500	structured	1	2	9	central	rotated	rotated	1.111
45.000	1.500	structured	1	2	7	central	canonical	canonical	1.485
46.500	1.500	structured	1	2	9	central	rotated	n/a	n/a
48.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.969
49.500	1.500	structured	1	2	9	central	rotated	canonical	1.176
51.000	1.500	structured	1	2	5	central	canonical	canonical	1.296
52.500	1.500	structured	1	2	8	central	canonical	canonical	1.365
54.000	1.500	structured	1	2	9	central	canonical	canonical	1.163
55.500	1.500	structured	1	2	4	boundary	canonical	canonical	1.035
57.000	1.500	structured	1	2	5	central	canonical	canonical	1.170
58.500	1.500	structured	1	2	4	boundary	rotated	rotated	1.174
60.000	1.500	structured	1	2	8	central	canonical	canonical	1.216
61.500	1.500	structured	1	2	7	central	canonical	rotated	1.495
63.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.830
64.500	1.500	structured	1	2	8	central	canonical	canonical	1.360
66.000	1.500	structured	1	2	6	central	canonical	canonical	1.035
