onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	21	central	canonical	n/a	n/a
1.500	1.500	structured	1	1	20	central	canonical	n/a	n/a
3.000	1.500	structured	1	1	19	central	canonical	n/a	n/a
4.500	1.500	structured	1	1	3	boundary	canonical	rotated	0.182
6.000	1.500	structured	1	1	21	central	canonical	rotated	0.406
7.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.934
9.000	1.500	structured	1	1	20	central	canonical	canonical	1.174
10.500	1.500	structured	1	1	2	central	canonical	canonical	1.271
12.000	1.500	structured	1	1	20	central	rotated	rotated	1.099
13.500	1.500	structured	1	1	19	central	canonical	rotated	1.091
15.000	1.500	structured	1	1	21	central	canonical	canonical	0.963
16.500	1.500	structured	1	1	18	boundary	canonical	canonical	1.347
18.000	1.500	structured	1	1	1	central	canonical	rotated	1.027
19.500	1.500	structured	1	1	18	boundary	rotated	rotated	1.235
21.000	1.500	structured	1	1	21	central	canonical	canonical	1.451
22.500	1.500	structured	1	1	2	central	canonical	canonical	1.362
24.000	1.500	structured	1	1	21	central	rotated	rotated	0.698
25.500	1.500	structured	1	1	2	central	rotated	rotated	1.122
27.000	1.500	structured	1	1	21	central	rotated	rotated	1.210
28.500	1.500	structured	1	1	18	boundary	canonical	canonical	1.212
30.000	1.500	structured	1	1	19	central	canonical	rotated	0.906
31.500	1.500	structured	1	1	3	boundary	canonical	rotated	0.992
33.000	1.500	structured	1	1	21	central	canonical	canonical	1.081
34.500	1.500	structured	1	1	2	central	canonical	canonical	1.378
36.000	1.500	structured	1	1	3	boundary	canonical	rotated	1.304
37.500	1.500	structured	1	1	19	central	canonical	rotated	1.136
39.000	1.500	structured	1	1	2	central	canonical	canonical	1.032
40.500	1.500	structured	1	1	21	central	canonical	canonical	1.138
42.000	1.500	structured	1	1	20	central	canonical	canonical	0.847
43.500	1.500	structured	1	1	18	boundary	canonical	rotated	0.945
45.000	1.500	structured	1	3	17	boundary	canonical	canonical	1.401
46.500	1.500	structured	1	3	13	central	canonical	canonical	0.977
48.000	1.500	structured	1	3	14	central	canonical	rotated	1.072
49.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.873
51.000	1.500	structured	1	3	14	central	rotated	rotated	0.944
52.500	1.500	structured	1	3	17	boundary	canonical	n/a	n/a
54.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.952
55.500	1.500	structured	1	3	17	boundary	rotated	rotated	0.832
57.000	1.500	structured	1	3	15	central	canonical	canonical	0.785
58.500	1.500	structured	1	3	12	central	canonical	rotated	1.482
60.000	1.500	structured	1	3	15	central	rotated	rotated	1.080
61.500	1.500	structured	1	3	12	central	rotated	n/a	n/a
63.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.751
64.500	1.500	structured	1	3	14	central	canonical	rotated	0.702
66.000	1.500	structured	1	3	11	boundary	rotated	rotated	0.910
67.500	1.500	structured	1	3	16	central	canonical	rotated	0.967
69.000	1.500	structured	1	3	12	central	canonical	rotated	1.373
70.500	1.500	structured	1	3	13	central	canonical	canonical	0.662
72.000	1.500	structured	1	3	12	central	rotated	rotated	0.876
73.500	1.500	structured	1	3	13	central	rotated	rotated	0.931
75.000	1.500	structured	1	3	15	central	canonical	canonical	0.717
76.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.709
78.000	1.500	structured	1	3	15	central	rotated	rotated	0.708
79.500	1.500	structured	1	3	12	central	canonical	canonical	1.436
81.000	1.500	structured	1	3	13	central	canonical	canonical	0.907
82.500	1.500	structured	1	3	16	central	canonical	rotated	0.589
84.000	1.500	structured	1	3	14	central	canonical	canonical	1.006
85.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.604
87.000	1.500	structured	1	3	15	central	canonical	canonical	0.709
88.500	1.500	structured	1	3	14	central	canonical	rotated	1.012
90.000	1.500	structured	1	3	12	central	canonical	canonical	0.812
91.500	1.500	structured	1	3	17	boundary	canonical	rotated	0.621
93.000	1.500	structured	1	3	13	central	canonical	canonical	0.770
94.500	1.500	structured	1	3	14	central	canonical	canonical	1.402
96.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.660
