onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.796
1.500	1.500	structured	1	1	20	central	canonical	canonical	0.687
3.000	1.500	structured	1	1	2	central	canonical	canonical	0.573
4.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.833
6.000	1.500	structured	1	1	21	central	canonical	canonical	0.578
7.500	1.500	structured	1	1	19	central	canonical	canonical	0.532
9.000	1.500	structured	1	1	2	central	canonical	canonical	0.532
10.500	1.500	structured	1	1	19	central	rotated	rotated	1.027
12.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.708
13.500	1.500	structured	1	1	20	central	canonical	canonical	0.610
15.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.886
16.500	1.500	structured	1	1	20	central	rotated	rotated	0.794
18.000	1.500	structured	1	1	2	central	canonical	canonical	0.654
19.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.744
21.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.690
22.500	1.500	structured	1	2	5	central	canonical	canonical	0.714
24.000	1.500	structured	1	2	6	central	canonical	canonical	0.725
25.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.614
27.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.661
28.500	1.500	structured	1	1	2	central	canonical	canonical	0.550
30.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.627
31.500	1.500	structured	1	1	21	central	canonical	canonical	0.669
33.000	1.500	structured	1	1	19	central	canonical	canonical	0.693
34.500	1.500	structured	1	1	2	central	canonical	canonical	0.644
36.000	1.500	structured	1	1	20	central	canonical	canonical	0.759
37.500	1.500	structured	1	1	21	central	canonical	canonical	0.652
39.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.613
40.500	1.500	structured	1	1	20	central	canonical	canonical	0.890
42.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.836
43.500	1.500	structured	1	1	21	central	canonical	canonical	0.611
45.000	1.500	structured	1	1	1	central	canonical	canonical	0.898
46.500	1.500	structured	1	1	19	central	canonical	canonical	0.538
48.000	1.500	structured	1	1	20	central	canonical	canonical	0.634
49.500	1.500	structured	1	1	1	central	canonical	canonical	0.659
51.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.701
52.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.666
54.000	1.500	structured	1	2	7	central	canonical	canonical	0.736
55.500	1.500	structured	1	2	8	central	canonical	canonical	0.750
57.000	1.500	structured	1	2	7	central	rotated	rotated	0.925
58.500	1.500	structured	1	2	6	central	canonical	canonical	0.644
60.000	1.500	structured	1	2	9	central	canonical	canonical	0.709
61.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.713
63.000	1.500	structured	1	2	9	central	rotated	rotated	0.824
64.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.775
66.000	1.500	structured	1	2	9	central	rotated	rotated	0.890
67.500	1.500	structured	1	2	6	central	canonical	canonical	0.723
69.000	1.500	structured	1	2	7	central	canonical	canonical	0.832
70.500	1.500	structured	1	2	8	central	canonical	canonical	0.761
72.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.808
73.500	1.500	structured	1	2	6	central	canonical	canonical	1.013
75.000	1.500	structured	1	2	5	central	canonical	canonical	0.877
76.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.770
78.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.788
79.500	1.500	structured	1	1	2	central	canonical	canonical	0.685
81.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.959
82.500	1.500	structured	1	1	1	central	canonical	canonical	0.994
84.000	1.500	structured	1	1	20	central	canonical	canonical	0.643
85.500	1.500	structured	1	1	21	central	canonical	canonical	0.783
87.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.882
88.500	1.500	structured	1	1	2	central	canonical	canonical	0.700
90.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.725
91.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.758
93.000	1.500	structured	1	2	6	central	canonical	canonical	1.457
94.500	1.500	structured	1	2	8	central	canonical	canonical	1.491
96.000	1.500	structured	1	2	7	central	canonical	canonical	1.054
97.500	1.500	structured	1	2	5	central	canonical	canonical	0.751
99.000	1.500	structured	1	2	7	central	rotated	rotated	0.829
100.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.668
102.000	1.500	structured	1	2	8	central	canonical	canonical	0.705
103.500	1.500	structured	1	2	7	central	canonical	canonical	0.642
105.000	1.500	structured	1	2	8	central	rotated	rotated	0.817
106.500	1.500	structured	1	2	6	central	canonical	canonical	0.814
108.000	1.500	structured	1	2	8	central	rotated	rotated	0.831
109.500	1.500	structured	1	2	6	central	rotated	rotated	0.854
111.000	1.500	structured	1	2	8	central	rotated	rotated	0.728
112.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.681
114.000	1.500	structured	1	2	7	central	canonical	canonical	0.746
115.500	1.500	structured	1	2	9	central	canonical	canonical	0.837
117.000	1.500	structured	1	2	7	central	rotated	rotated	0.762
118.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.610
120.000	1.500	structured	1	2	8	central	canonical	canonical	1.100
121.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.974
123.000	1.500	structured	1	2	9	central	canonical	canonical	0.851
124.500	1.500	structured	1	2	5	central	canonical	canonical	0.904
126.000	1.500	structured	1	2	8	central	canonical	canonical	0.886
127.500	1.500	structured	1	2	5	central	rotated	rotated	1.218
129.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.852
130.500	1.500	structured	1	2	7	central	canonical	canonical	0.688
132.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.577
133.500	1.500	structured	1	2	6	central	canonical	canonical	0.806
135.000	1.500	structured	1	2	8	central	canonical	canonical	0.742
136.500	1.500	structured	1	2	9	central	canonical	canonical	0.732
138.000	1.500	structured	1	2	7	central	canonical	canonical	0.694
139.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.629
141.000	1.500	structured	1	2	7	central	rotated	rotated	0.798
142.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.671
144.000	1.500	structured	1	3	11	boundary	canonical	canonical	1.060
145.500	1.500	structured	1	3	16	central	canonical	canonical	0.983
147.000	1.500	structured	1	3	14	central	canonical	canonical	0.922
148.500	1.500	structured	1	3	12	central	canonical	canonical	0.764
150.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.796
151.500	1.500	structured	1	3	15	central	canonical	canonical	0.832
153.000	1.500	structured	1	3	16	central	canonical	canonical	0.808
154.500	1.500	structured	1	3	14	central	canonical	canonical	0.738
156.000	1.500	structured	1	3	16	central	rotated	rotated	1.272
157.500	1.500	structured	1	3	14	central	rotated	rotated	0.831
159.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.864
160.500	1.500	structured	1	3	14	central	rotated	rotated	0.804
162.000	1.500	structured	1	3	12	central	canonical	canonical	0.856
163.500	1.500	structured	1	3	13	central	canonical	canonical	0.678
165.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.723
166.500	1.500	structured	1	3	12	central	canonical	canonical	0.699
168.000	1.500	structured	1	3	17	boundary	rotated	rotated	1.193
169.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.681
171.000	1.500	structured	1	1	1	central	canonical	canonical	0.753
172.500	1.500	structured	1	1	20	central	canonical	canonical	0.869
174.000	1.500	structured	1	1	21	central	canonical	canonical	0.744
175.500	1.500	structured	1	1	2	central	canonical	canonical	0.775
177.000	1.500	structured	1	1	1	central	canonical	canonical	0.678
178.500	1.500	structured	1	1	20	central	canonical	canonical	0.657
180.000	1.500	structured	1	1	21	central	canonical	canonical	0.631
181.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.642
183.000	1.500	structured	1	1	21	central	rotated	rotated	0.801
184.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.844
186.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.890
187.500	1.500	structured	1	2	9	central	canonical	canonical	0.748
189.000	1.500	structured	1	2	8	central	canonical	canonical	0.512
190.500	1.500	structured	1	2	7	central	canonical	canonical	0.648
192.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.856
193.500	1.500	structured	1	2	6	central	canonical	canonical	0.714
195.000	1.500	structured	1	2	8	central	canonical	canonical	0.586
196.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.643
198.000	1.500	structured	1	2	9	central	canonical	canonical	0.399
199.500	1.500	structured	1	2	10	boundary	rotated	canonical	0.932
201.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.593
202.500	1.500	structured	1	3	15	central	canonical	canonical	0.744
204.000	1.500	structured	1	3	14	central	canonical	canonical	0.789
205.500	1.500	structured	1	3	15	central	rotated	rotated	1.028
207.000	1.500	structured	1	3	13	central	canonical	canonical	0.603
208.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.628
210.000	1.500	structured	1	3	15	central	canonical	canonical	0.493
211.500	1.500	structured	1	3	14	central	canonical	canonical	0.592
213.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.499
214.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.457
216.000	1.500	structured	1	3	17	boundary	rotated	canonical	0.568
217.500	1.500	structured	1	3	13	central	canonical	canonical	0.672
219.000	1.500	structured	1	3	17	boundary	rotated	rotated	0.836
220.500	1.500	structured	1	3	13	central	rotated	rotated	0.972
222.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.583
223.500	1.500	structured	1	3	13	central	rotated	rotated	0.793
225.000	1.500	structured	1	3	15	central	canonical	canonical	0.682
226.500	1.500	structured	1	3	16	central	canonical	canonical	0.708
228.000	1.500	structured	1	3	12	central	canonical	canonical	0.535
229.500	1.500	structured	1	3	15	central	canonical	canonical	0.774
231.000	1.500	structured	1	3	13	central	canonical	canonical	0.629
232.500	1.500	structured	1	3	15	central	rotated	canonical	0.542
234.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.624
235.500	1.500	structured	1	3	12	central	canonical	canonical	0.750
237.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.962
238.500	1.500	structured	1	3	13	central	canonical	canonical	0.647
240.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.634
241.500	1.500	structured	1	3	13	central	rotated	rotated	0.992
243.000	1.500	structured	1	3	15	central	canonical	canonical	0.553
244.500	1.500	structured	1	3	16	central	canonical	canonical	0.691
246.000	1.500	structured	1	3	12	central	canonical	canonical	0.628
247.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.620
249.000	1.500	structured	1	3	12	central	rotated	canonical	0.265
250.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.866
252.000	1.500	structured	1	3	13	central	canonical	canonical	0.762
253.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.565
255.000	1.500	structured	1	3	13	central	rotated	rotated	0.850
256.500	1.500	structured	1	3	11	boundary	rotated	rotated	1.103
258.000	1.500	structured	1	3	13	central	rotated	rotated	1.093
259.500	1.500	structured	1	3	14	central	canonical	canonical	0.836
261.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.802
262.500	1.500	structured	1	3	14	central	rotated	rotated	0.725
264.000	1.500	structured	1	3	13	central	canonical	canonical	0.692
265.500	1.500	structured	1	3	15	central	canonical	canonical	0.604
267.000	1.500	structured	1	3	13	central	rotated	rotated	0.860
268.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.763
270.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.699
271.500	1.500	structured	1	3	11	boundary	rotated	rotated	0.685
273.000	1.500	structured	1	3	13	central	canonical	canonical	0.724
274.500	1.500	structured	1	3	11	boundary	rotated	rotated	0.746
276.000	1.500	structured	1	3	13	central	rotated	rotated	0.996
277.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.952
279.000	1.500	structured	1	3	14	central	canonical	canonical	0.762
280.500	1.500	structured	1	3	13	central	canonical	canonical	0.709
282.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.698
283.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.664
285.000	1.500	structured	1	2	8	central	canonical	canonical	0.999
286.500	1.500	structured	1	2	5	central	canonical	canonical	0.734
288.000	1.500	structured	1	2	6	central	canonical	canonical	0.604
289.500	1.500	structured	1	2	9	central	canonical	canonical	0.513
291.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.680
