onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.898
1.500	1.500	structured	1	1	1	central	canonical	canonical	0.755
3.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.674
4.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.619
6.000	1.500	structured	1	3	15	central	canonical	canonical	0.618
7.500	1.500	structured	1	3	14	central	canonical	canonical	0.715
9.000	1.500	structured	1	3	16	central	canonical	canonical	0.683
10.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.690
12.000	1.500	structured	1	3	16	central	rotated	rotated	0.795
13.500	1.500	structured	1	3	12	central	canonical	canonical	0.715
15.000	1.500	structured	1	3	16	central	rotated	rotated	0.865
16.500	1.500	structured	1	3	14	central	canonical	canonical	0.769
18.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.676
19.500	1.500	structured	1	3	15	central	canonical	canonical	0.604
21.000	1.500	structured	1	3	16	central	canonical	canonical	0.687
22.500	1.500	structured	1	3	14	central	canonical	canonical	0.614
24.000	1.500	structured	1	3	13	central	canonical	canonical	0.709
25.500	1.500	structured	1	3	14	central	rotated	rotated	0.777
27.000	1.500	structured	1	3	15	central	canonical	canonical	0.727
28.500	1.500	structured	1	3	12	central	canonical	canonical	0.879
30.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.961
31.500	1.500	structured	1	3	14	central	canonical	canonical	0.750
33.000	1.500	structured	1	3	12	central	canonical	canonical	0.748
34.500	1.500	structured	1	3	16	central	canonical	canonical	0.802
36.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.744
37.500	1.500	structured	1	3	13	central	canonical	canonical	0.764
39.000	1.500	structured	1	3	16	central	canonical	canonical	0.743
40.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.617
42.000	1.500	structured	1	3	12	central	canonical	canonical	0.571
43.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.631
45.000	1.500	structured	1	3	15	central	canonical	canonical	0.632
46.500	1.500	structured	1	3	13	central	canonical	canonical	0.678
48.000	1.500	structured	1	3	12	central	canonical	rotated	0.788
49.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.686
51.000	1.500	structured	1	3	14	central	canonical	canonical	0.714
52.500	1.500	structured	1	3	16	central	canonical	canonical	0.649
54.000	1.500	structured	1	3	15	central	canonical	canonical	0.582
55.500	1.500	structured	1	3	13	central	canonical	canonical	0.601
57.000	1.500	structured	1	3	15	central	rotated	rotated	0.756
58.500	1.500	structured	1	3	14	central	canonical	canonical	0.779
