onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	21	central	canonical	canonical	1.088
1.500	1.500	structured	1	1	1	central	canonical	canonical	1.369
3.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.871
4.500	1.500	structured	1	1	20	central	canonical	canonical	0.993
6.000	1.500	structured	1	1	2	central	canonical	canonical	1.286
7.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.922
9.000	1.500	structured	1	1	19	central	canonical	n/a	n/a
10.500	1.500	structured	1	1	21	central	canonical	canonical	1.303
12.000	1.500	structured	1	1	3	boundary	canonical	canonical	1.000
13.500	1.500	structured	1	1	20	central	canonical	canonical	0.856
15.000	1.500	structured	1	1	2	central	canonical	canonical	0.918
16.500	1.500	structured	1	1	19	central	canonical	canonical	0.886
18.000	1.500	structured	1	1	21	central	canonical	canonical	0.978
19.500	1.500	structured	1	1	18	boundary	canonical	canonical	1.112
21.000	1.500	structured	1	1	21	central	rotated	rotated	1.076
22.500	1.500	structured	1	1	2	central	canonical	canonical	0.970
24.000	1.500	structured	1	1	19	central	canonical	canonical	0.972
25.500	1.500	structured	1	1	3	boundary	canonical	canonical	1.116
27.000	1.500	structured	1	1	20	central	canonical	canonical	1.077
28.500	1.500	structured	1	1	19	central	canonical	canonical	1.046
30.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.982
31.500	1.500	structured	1	1	19	central	rotated	rotated	0.967
33.000	1.500	structured	1	1	20	central	canonical	canonical	1.014
34.500	1.500	structured	1	1	21	central	canonical	canonical	1.105
36.000	1.500	structured	1	1	19	central	canonical	canonical	0.954
37.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.933
39.000	1.500	structured	1	2	4	boundary	canonical	canonical	1.290
40.500	1.500	structured	1	2	6	central	canonical	canonical	1.152
42.000	1.500	structured	1	2	4	boundary	rotated	rotated	0.933
43.500	1.500	structured	1	2	5	central	canonical	canonical	0.878
45.000	1.500	structured	1	2	8	central	canonical	canonical	1.232
46.500	1.500	structured	1	2	7	central	canonical	canonical	1.069
48.000	1.500	structured	1	2	4	boundary	canonical	canonical	1.076
49.500	1.500	structured	1	2	7	central	rotated	rotated	1.098
51.000	1.500	structured	1	2	8	central	canonical	canonical	1.010
52.500	1.500	structured	1	2	5	central	canonical	canonical	0.953
54.000	1.500	structured	1	2	6	central	canonical	canonical	0.902
55.500	1.500	structured	1	2	4	boundary	canonical	canonical	1.059
57.000	1.500	structured	1	2	7	central	canonical	canonical	0.988
