onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	3	11	boundary	rotated	rotated	0.987
1.500	1.500	structured	1	3	13	central	canonical	canonical	0.671
3.000	1.500	structured	1	3	14	central	canonical	canonical	0.693
4.500	1.500	structured	1	3	15	central	canonical	canonical	0.860
6.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.835
7.500	1.500	structured	1	3	12	central	canonical	canonical	0.813
9.000	1.500	structured	1	3	11	boundary	rotated	rotated	0.690
10.500	1.500	structured	1	3	12	central	rotated	rotated	1.043
12.000	1.500	structured	1	3	15	central	canonical	canonical	0.880
13.500	1.500	structured	1	3	17	boundary	canonical	canonical	1.048
15.000	1.500	structured	1	3	14	central	canonical	canonical	1.026
16.500	1.500	structured	1	3	16	central	canonical	canonical	1.075
18.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.905
19.500	1.500	structured	1	3	14	central	canonical	canonical	0.805
21.000	1.500	structured	1	3	16	central	canonical	canonical	0.961
22.500	1.500	structured	1	3	14	central	rotated	rotated	0.892
24.000	1.500	structured	1	3	12	central	canonical	canonical	0.755
25.500	1.500	structured	1	3	16	central	canonical	canonical	0.857
27.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.700
28.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.693
30.000	1.500	structured	1	2	5	central	canonical	canonical	0.783
31.500	1.500	structured	1	2	9	central	canonical	canonical	0.691
33.000	1.500	structured	1	2	5	central	rotated	rotated	0.973
34.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.692
36.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.777
37.500	1.500	structured	1	1	19	central	canonical	canonical	0.849
39.000	1.500	structured	1	1	18	boundary	canonical	rotated	0.977
40.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.928
42.000	1.500	structured	1	3	13	central	canonical	canonical	0.693
43.500	1.500	structured	1	3	17	boundary	rotated	rotated	0.718
45.000	1.500	structured	1	3	14	central	canonical	canonical	0.750
46.500	1.500	structured	1	3	12	central	canonical	canonical	0.594
48.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.930
49.500	1.500	structured	1	3	15	central	canonical	canonical	0.767
51.000	1.500	structured	1	3	12	central	canonical	canonical	0.667
52.500	1.500	structured	1	3	15	central	rotated	rotated	0.845
54.000	1.500	structured	1	3	16	central	canonical	canonical	0.979
55.500	1.500	structured	1	3	14	central	canonical	canonical	0.655
57.000	1.500	structured	1	3	12	central	canonical	canonical	0.596
58.500	1.500	structured	1	3	13	central	canonical	canonical	0.794
60.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.923
61.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.629
63.000	1.500	structured	1	2	5	central	canonical	canonical	0.903
64.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.780
66.000	1.500	structured	1	2	8	central	canonical	rotated	1.030
67.500	1.500	structured	1	2	7	central	canonical	canonical	0.979
69.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.654
70.500	1.500	structured	1	2	7	central	rotated	rotated	0.932
72.000	1.500	structured	1	2	8	central	canonical	canonical	1.080
73.500	1.500	structured	1	2	7	central	rotated	rotated	0.904
75.000	1.500	structured	1	2	9	central	canonical	canonical	0.691
76.500	1.500	structured	1	2	8	central	canonical	rotated	0.937
78.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.738
79.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.723
81.000	1.500	structured	1	3	14	central	canonical	canonical	0.756
82.500	1.500	structured	1	3	12	central	canonical	canonical	0.675
84.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.788
85.500	1.500	structured	1	3	16	central	canonical	canonical	0.822
87.000	1.500	structured	1	3	13	central	canonical	canonical	0.673
88.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.699
90.000	1.500	structured	1	3	14	central	canonical	canonical	0.741
91.500	1.500	structured	1	3	15	central	canonical	canonical	1.109
93.000	1.500	structured	1	3	13	central	canonical	canonical	0.645
94.500	1.500	structured	1	3	15	central	rotated	rotated	1.072
96.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.842
97.500	1.500	structured	1	3	16	central	canonical	canonical	0.730
99.000	1.500	structured	1	3	14	central	canonical	canonical	0.708
100.500	1.500	structured	1	3	13	central	canonical	canonical	0.926
102.000	1.500	structured	1	3	15	central	canonical	canonical	0.715
103.500	1.500	structured	1	3	13	central	rotated	rotated	0.739
105.000	1.500	structured	1	3	12	central	canonical	canonical	0.849
106.500	1.500	structured	1	3	14	central	canonical	canonical	0.586
108.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.776
109.500	1.500	structured	1	3	13	central	canonical	canonical	0.687
111.000	1.500	structured	1	3	14	central	canonical	canonical	0.693
112.500	1.500	structured	1	3	13	central	rotated	rotated	0.708
114.000	1.500	structured	1	3	16	central	canonical	canonical	0.712
115.500	1.500	structured	1	3	14	central	canonical	canonical	0.581
117.000	1.500	structured	1	3	12	central	canonical	canonical	0.623
118.500	1.500	structured	1	3	14	central	rotated	rotated	0.790
120.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.647
121.500	1.500	structured	1	3	16	central	canonical	canonical	0.634
