onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	3	17	boundary	canonical	canonical	1.424
1.500	1.500	structured	1	3	15	central	canonical	canonical	0.855
3.000	1.500	structured	1	3	13	central	canonical	canonical	0.790
4.500	1.500	structured	1	3	15	central	rotated	rotated	0.972
6.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.912
7.500	1.500	structured	1	3	15	central	rotated	rotated	0.947
9.000	1.500	structured	1	3	14	central	canonical	canonical	1.058
10.500	1.500	structured	1	3	13	central	canonical	canonical	0.752
12.000	1.500	structured	1	3	12	central	canonical	canonical	0.866
13.500	1.500	structured	1	3	16	central	canonical	canonical	0.780
15.000	1.500	structured	1	3	15	central	canonical	canonical	0.828
16.500	1.500	structured	1	3	12	central	canonical	canonical	0.880
18.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.853
19.500	1.500	structured	1	3	16	central	canonical	canonical	0.698
21.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.761
22.500	1.500	structured	1	3	16	central	rotated	rotated	0.860
24.000	1.500	structured	1	3	13	central	canonical	canonical	0.835
25.500	1.500	structured	1	3	15	central	canonical	canonical	0.695
27.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.790
28.500	1.500	structured	1	3	15	central	rotated	rotated	0.943
30.000	1.500	structured	1	3	13	central	canonical	canonical	0.751
31.500	1.500	structured	1	3	16	central	canonical	canonical	0.759
33.000	1.500	structured	1	3	15	central	canonical	canonical	1.279
34.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.835
36.000	1.500	structured	1	3	14	central	canonical	canonical	0.846
37.500	1.500	structured	1	3	16	central	canonical	canonical	0.841
39.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.829
40.500	1.500	structured	1	3	16	central	rotated	rotated	1.126
42.000	1.500	structured	1	3	14	central	canonical	canonical	0.916
43.500	1.500	structured	1	3	12	central	canonical	canonical	0.707
45.000	1.500	structured	1	3	13	central	canonical	canonical	0.930
46.500	1.500	structured	1	3	11	boundary	canonical	canonical	1.002
48.000	1.500	structured	1	3	12	central	canonical	canonical	0.791
