onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	3	15	central	canonical	canonical	0.904
1.500	1.500	structured	1	3	12	central	canonical	canonical	0.959
3.000	1.500	structured	1	3	15	central	rotated	rotated	1.077
4.500	1.500	structured	1	3	14	central	canonical	canonical	0.910
6.000	1.500	structured	1	3	17	boundary	canonical	canonical	1.374
7.500	1.500	structured	1	3	16	central	canonical	canonical	0.845
9.000	1.500	structured	1	3	13	central	canonical	canonical	0.788
10.500	1.500	structured	1	3	15	central	canonical	canonical	0.867
12.000	1.500	structured	1	3	16	central	canonical	canonical	0.924
13.500	1.500	structured	1	3	12	central	canonical	canonical	1.213
15.000	1.500	structured	1	3	15	central	canonical	canonical	1.012
16.500	1.500	structured	1	3	11	boundary	canonical	canonical	1.197
18.000	1.500	structured	1	3	13	central	canonical	canonical	1.140
19.500	1.500	structured	1	3	16	central	canonical	canonical	1.188
21.000	1.500	structured	1	3	12	central	canonical	canonical	1.195
22.500	1.500	structured	1	3	14	central	canonical	canonical	1.245
24.000	1.500	structured	1	3	11	boundary	canonical	canonical	1.252
25.500	1.500	structured	1	3	13	central	canonical	canonical	1.331
27.000	1.500	structured	1	3	14	central	canonical	canonical	1.331
28.500	1.500	structured	1	3	15	central	canonical	canonical	0.907
30.000	1.500	structured	1	3	14	central	rotated	rotated	1.122
31.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.970
33.000	1.500	structured	1	3	12	central	canonical	canonical	0.954
34.500	1.500	structured	1	3	15	central	canonical	canonical	0.867
36.000	1.500	structured	1	3	14	central	canonical	canonical	0.891
37.500	1.500	structured	1	3	12	central	canonical	canonical	0.882
39.000	1.500	structured	1	3	14	central	rotated	rotated	0.906
40.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.851
42.000	1.500	structured	1	3	14	central	rotated	rotated	0.842
43.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.898
45.000	1.500	structured	1	3	12	central	canonical	canonical	0.849
46.500	1.500	structured	1	3	11	boundary	rotated	rotated	1.009
48.000	1.500	structured	1	3	15	central	canonical	canonical	0.873
49.500	1.500	structured	1	3	11	boundary	rotated	rotated	0.706
51.000	1.500	structured	1	2	10	boundary	canonical	rotated	0.922
52.500	1.500	structured	1	3	11	boundary	rotated	rotated	1.354
54.000	1.500	structured	1	2	10	boundary	rotated	rotated	1.112
55.500	1.500	structured	1	3	11	boundary	rotated	rotated	0.951
57.000	1.500	structured	1	3	12	central	canonical	canonical	0.806
58.500	1.500	structured	1	3	16	central	canonical	canonical	0.648
60.000	1.500	structured	1	3	12	central	rotated	rotated	0.896
61.500	1.500	structured	1	3	15	central	canonical	canonical	0.784
63.000	1.500	structured	1	3	16	central	canonical	canonical	0.696
