onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	20	central	canonical	canonical	1.040
1.500	1.500	structured	1	1	18	boundary	canonical	canonical	1.023
3.000	1.500	structured	1	3	17	boundary	canonical	canonical	1.032
4.500	1.500	structured	1	3	15	central	canonical	canonical	0.974
6.000	1.500	structured	1	3	16	central	canonical	canonical	1.478
7.500	1.500	structured	1	3	15	central	rotated	rotated	1.259
9.000	1.500	structured	1	3	14	central	canonical	canonical	1.381
10.500	1.500	structured	1	3	13	central	canonical	canonical	1.012
12.000	1.500	structured	1	3	14	central	rotated	rotated	0.996
13.500	1.500	structured	1	3	13	central	rotated	rotated	1.114
15.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.900
16.500	1.500	structured	1	3	14	central	canonical	canonical	1.004
18.000	1.500	structured	1	3	12	central	canonical	canonical	0.947
19.500	1.500	structured	1	3	11	boundary	canonical	canonical	1.027
21.000	1.500	structured	1	3	15	central	canonical	canonical	0.765
22.500	1.500	structured	1	3	12	central	canonical	canonical	1.107
24.000	1.500	structured	1	3	15	central	rotated	rotated	1.138
25.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.732
27.000	1.500	structured	1	3	14	central	canonical	canonical	0.817
28.500	1.500	structured	1	3	15	central	canonical	canonical	0.666
30.000	1.500	structured	1	3	17	boundary	canonical	canonical	1.201
31.500	1.500	structured	1	3	13	central	canonical	n/a	n/a
33.000	1.500	structured	1	3	17	boundary	rotated	canonical	0.802
34.500	1.500	structured	1	3	15	central	canonical	canonical	1.217
36.000	1.500	structured	1	3	13	central	canonical	canonical	0.833
37.500	1.500	structured	1	3	17	boundary	canonical	canonical	1.170
39.000	1.500	structured	1	1	18	boundary	canonical	canonical	1.195
40.500	1.500	structured	1	1	19	central	canonical	canonical	1.041
42.000	1.500	structured	1	1	20	central	canonical	canonical	1.138
43.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.920
45.000	1.500	structured	1	1	21	central	canonical	canonical	0.858
46.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.937
48.000	1.500	structured	1	1	1	central	canonical	canonical	1.001
49.500	1.500	structured	1	1	20	central	canonical	canonical	0.785
51.000	1.500	structured	1	1	1	central	rotated	rotated	1.439
52.500	1.500	structured	1	1	20	central	rotated	rotated	0.839
54.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.784
55.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.969
57.000	1.500	structured	1	2	5	central	canonical	canonical	1.248
58.500	1.500	structured	1	2	9	central	canonical	rotated	1.266
60.000	1.500	structured	1	2	5	central	rotated	rotated	1.016
61.500	1.500	structured	1	2	8	central	canonical	rotated	1.481
63.000	1.500	structured	1	2	7	central	canonical	n/a	n/a
64.500	1.500	structured	1	2	8	central	rotated	rotated	1.321
66.000	1.500	structured	1	2	5	central	canonical	canonical	0.816
67.500	1.500	structured	1	2	4	boundary	canonical	canonical	1.136
69.000	1.500	structured	1	2	5	central	rotated	rotated	0.759
70.500	1.500	structured	1	2	9	central	canonical	rotated	0.997
72.000	1.500	structured	1	2	4	boundary	canonical	canonical	1.022
73.500	1.500	structured	1	2	9	central	rotated	rotated	0.951
75.000	1.500	structured	1	2	7	central	canonical	canonical	1.117
76.500	1.500	structured	1	2	5	central	canonical	canonical	0.861
78.000	1.500	structured	1	2	9	central	canonical	rotated	1.039
79.500	1.500	structured	1	2	6	central	canonical	canonical	1.326
81.000	1.500	structured	1	2	8	central	canonical	canonical	1.182
82.500	1.500	structured	1	2	9	central	canonical	rotated	1.406
84.000	1.500	structured	1	2	5	central	canonical	canonical	0.909
85.500	1.500	structured	1	2	6	central	canonical	canonical	1.070
87.000	1.500	structured	1	2	8	central	canonical	canonical	1.030
88.500	1.500	structured	1	2	6	central	rotated	rotated	1.021
90.000	1.500	structured	1	2	9	central	canonical	n/a	n/a
91.500	1.500	structured	1	2	7	central	canonical	canonical	1.220
93.000	1.500	structured	1	2	10	boundary	canonical	canonical	1.037
94.500	1.500	structured	1	2	8	central	canonical	canonical	0.851
96.000	1.500	structured	1	2	7	central	canonical	canonical	0.829
97.500	1.500	structured	1	2	8	central	rotated	rotated	1.003
99.000	1.500	structured	1	2	4	boundary	canonical	canonical	1.037
100.500	1.500	structured	1	2	7	central	canonical	canonical	0.734
102.000	1.500	structured	1	2	9	central	canonical	canonical	1.204
103.500	1.500	structured	1	2	8	central	canonical	canonical	1.437
105.000	1.500	structured	1	2	5	central	canonical	canonical	0.788
106.500	1.500	structured	1	2	6	central	canonical	canonical	0.644
108.000	1.500	structured	1	2	9	central	canonical	canonical	0.837
109.500	1.500	structured	1	2	5	central	canonical	canonical	1.117
111.000	1.500	structured	1	2	9	central	rotated	rotated	0.866
112.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.755
114.000	1.500	structured	1	2	8	central	canonical	canonical	0.691
115.500	1.500	structured	1	2	5	central	canonical	canonical	0.595
117.000	1.500	structured	1	2	6	central	canonical	canonical	0.634
118.500	1.500	structured	1	2	5	central	rotated	rotated	0.850
120.000	1.500	structured	1	2	6	central	rotated	rotated	0.868
121.500	1.500	structured	1	2	4	boundary	canonical	rotated	1.010
123.000	1.500	structured	1	2	9	central	canonical	canonical	0.619
124.500	1.500	structured	1	2	7	central	canonical	canonical	0.673
126.000	1.500	structured	1	2	6	central	canonical	canonical	0.723
127.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.642
129.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.810
130.500	1.500	structured	1	1	21	central	canonical	canonical	0.802
132.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.920
133.500	1.500	structured	1	1	2	central	canonical	canonical	0.929
135.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.970
136.500	1.500	structured	1	1	21	central	canonical	canonical	0.785
138.000	1.500	structured	1	1	1	central	canonical	canonical	0.801
139.500	1.500	structured	1	1	20	central	canonical	canonical	0.866
141.000	1.500	structured	1	1	21	central	canonical	canonical	0.903
142.500	1.500	structured	1	1	19	central	canonical	canonical	0.977
144.000	1.500	structured	1	1	20	central	canonical	canonical	0.857
145.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.632
147.000	1.500	structured	1	1	21	central	canonical	canonical	0.704
148.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.743
150.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.816
151.500	1.500	structured	1	3	16	central	canonical	canonical	0.832
153.000	1.500	structured	1	3	13	central	canonical	canonical	0.785
154.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.840
156.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.869
157.500	1.500	structured	1	1	20	central	canonical	canonical	0.911
159.000	1.500	structured	1	1	19	central	canonical	canonical	0.685
160.500	1.500	structured	1	1	1	central	canonical	canonical	0.831
162.000	1.500	structured	1	1	21	central	canonical	canonical	0.631
163.500	1.500	structured	1	1	19	central	canonical	canonical	0.622
165.000	1.500	structured	1	1	21	central	rotated	rotated	0.877
166.500	1.500	structured	1	1	2	central	canonical	canonical	0.704
168.000	1.500	structured	1	1	18	boundary	canonical	canonical	1.351
169.500	1.500	structured	1	1	19	central	canonical	canonical	1.070
171.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.972
172.500	1.500	structured	1	1	2	central	canonical	canonical	1.101
174.000	1.500	structured	1	1	20	central	canonical	canonical	0.758
175.500	1.500	structured	1	1	1	central	canonical	canonical	0.844
177.000	1.500	structured	1	1	20	central	rotated	rotated	0.926
178.500	1.500	structured	1	1	21	central	canonical	canonical	0.629
180.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.725
181.500	1.500	structured	1	1	19	central	canonical	canonical	0.661
