onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	1	2	central	canonical	canonical	0.969
10.000	1.000	structured	1	1	19	central	canonical	canonical	0.625
12.000	1.000	structured	1	1	2	central	rotated	rotated	0.901
16.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.650
22.000	1.000	structured	1	1	20	central	canonical	canonical	0.665
26.000	1.000	structured	1	1	18	boundary	rotated	rotated	0.749
32.000	1.000	structured	1	1	1	central	canonical	canonical	0.994
38.000	1.000	structured	1	1	19	central	canonical	canonical	0.652
40.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.954
46.000	1.000	structured	1	1	19	central	rotated	canonical	0.647
48.000	1.000	structured	1	1	1	central	canonical	canonical	0.816
54.000	1.000	structured	1	1	2	central	canonical	canonical	0.639
60.000	1.000	structured	1	1	21	central	canonical	canonical	0.636
64.000	1.000	structured	1	1	2	central	rotated	rotated	0.712
68.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.623
72.000	1.000	structured	1	1	19	central	canonical	canonical	0.862
78.000	1.000	structured	1	1	20	central	canonical	canonical	0.782
82.000	1.000	structured	1	1	19	central	rotated	n/a	n/a
84.000	1.000	structured	1	1	20	central	rotated	rotated	0.857
90.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.735
94.000	1.000	structured	1	1	1	central	canonical	canonical	0.787
96.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.784
100.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.599
104.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.660
106.000	1.000	scrambled	2	1	1	central	canonical	canonical	0.723
110.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.697
112.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.790
114.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.676
116.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.729
120.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.578
122.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.617
128.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.606
130.000	1.000	scrambled	2	3	14	central	canonical	canonical	0.735
132.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.684
138.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.765
144.000	1.000	scrambled	2	2	9	central	canonical	canonical	0.995
148.000	1.000	scrambled	2	3	16	central	canonical	canonical	0.891
