onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	3	13	central	rotated	rotated	0.794
10.000	1.000	structured	1	3	16	central	canonical	canonical	0.668
14.000	1.000	structured	1	3	15	central	canonical	canonical	0.603
20.000	1.000	structured	1	3	12	central	canonical	canonical	0.506
24.000	1.000	structured	1	3	15	central	rotated	rotated	0.550
26.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.598
32.000	1.000	structured	1	3	14	central	canonical	canonical	0.577
38.000	1.000	structured	1	3	11	boundary	canonical	canonical	0.473
42.000	1.000	structured	1	3	12	central	canonical	canonical	0.559
46.000	1.000	structured	1	3	17	boundary	canonical	canonical	0.516
50.000	1.000	structured	1	1	18	boundary	canonical	canonical	0.550
56.000	1.000	structured	1	1	20	central	canonical	canonical	0.521
58.000	1.000	structured	1	1	18	boundary	rotated	rotated	0.698
64.000	1.000	structured	1	1	20	central	rotated	rotated	0.606
66.000	1.000	structured	1	1	19	central	canonical	canonical	0.722
72.000	1.000	structured	1	1	20	central	rotated	rotated	0.625
76.000	1.000	structured	1	1	3	boundary	canonical	canonical	0.827
82.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.606
84.000	1.000	structured	1	2	9	central	canonical	canonical	0.581
90.000	1.000	structured	1	2	8	central	canonical	canonical	0.530
94.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.699
96.000	1.000	structured	2	2	6	central	canonical	canonical	0.571
102.000	1.000	structured	2	2	5	central	canonical	canonical	0.563
104.000	1.000	structured	2	2	8	central	canonical	canonical	0.537
108.000	1.000	structured	2	2	9	central	canonical	canonical	0.541
112.000	1.000	structured	2	2	8	central	rotated	rotated	0.589
116.000	1.000	structured	2	2	7	central	canonical	canonical	0.668
122.000	1.000	structured	2	2	8	central	rotated	rotated	0.629
124.000	1.000	structured	2	2	10	boundary	canonical	canonical	0.662
128.000	1.000	structured	2	2	6	central	canonical	canonical	0.549
134.000	1.000	structured	2	2	7	central	canonical	canonical	0.552
138.000	1.000	structured	2	2	9	central	canonical	canonical	0.483
142.000	1.000	structured	2	2	6	central	canonical	canonical	0.561
148.000	1.000	structured	2	2	4	boundary	canonical	canonical	0.535
150.000	1.000	structured	2	2	9	central	canonical	canonical	0.507
154.000	1.000	structured	2	2	7	central	canonical	canonical	0.519
160.000	1.000	structured	2	2	4	boundary	canonical	canonical	0.430
164.000	1.000	structured	2	2	7	central	rotated	canonical	0.511
170.000	1.000	structured	2	2	6	central	canonical	canonical	0.552
174.000	1.000	structured	2	2	9	central	canonical	canonical	0.516
178.000	1.000	structured	2	2	4	boundary	canonical	canonical	0.573
180.000	1.000	structured	2	2	5	central	canonical	canonical	0.552
182.000	1.000	scrambled	3	1	20	central	canonical	canonical	0.798
188.000	1.000	scrambled	3	2	4	boundary	canonical	canonical	0.509
190.000	1.000	scrambled	3	2	5	central	canonical	canonical	0.618
192.000	1.000	scrambled	3	3	11	boundary	canonical	canonical	0.601
196.000	1.000	scrambled	3	1	3	boundary	canonical	canonical	0.740
202.000	1.000	scrambled	3	1	21	central	canonical	canonical	0.533
208.000	1.000	scrambled	3	2	8	central	canonical	canonical	0.509
212.000	1.000	scrambled	3	1	18	boundary	canonical	canonical	0.550
218.000	1.000	scrambled	3	1	1	central	canonical	canonical	0.704
220.000	1.000	scrambled	3	3	17	boundary	canonical	canonical	0.510
224.000	1.000	scrambled	3	3	14	central	canonical	canonical	0.507
230.000	1.000	scrambled	3	2	7	central	canonical	canonical	0.521
234.000	1.000	scrambled	3	1	2	central	canonical	canonical	0.507
238.000	1.000	scrambled	3	3	13	central	canonical	canonical	0.450
240.000	1.000	scrambled	3	2	6	central	canonical	canonical	0.510
242.000	1.000	scrambled	3	1	19	central	canonical	canonical	0.516
246.000	1.000	scrambled	3	3	15	central	canonical	canonical	0.527
248.000	1.000	scrambled	3	2	10	boundary	canonical	canonical	0.591
250.000	1.000	scrambled	3	3	16	central	canonical	canonical	0.607
256.000	1.000	scrambled	3	2	9	central	canonical	canonical	0.539
262.000	1.000	scrambled	3	3	12	central	canonical	canonical	0.541
268.000	1.000	structured	4	3	15	central	canonical	canonical	0.512
270.000	1.000	structured	4	3	12	central	rotated	rotated	0.602
274.000	1.000	structured	4	3	14	central	canonical	canonical	0.642
280.000	1.000	structured	4	3	11	boundary	canonical	canonical	0.483
286.000	1.000	structured	4	3	15	central	canonical	canonical	0.474
288.000	1.000	structured	4	3	16	central	canonical	canonical	0.486
294.000	1.000	structured	4	3	15	central	rotated	rotated	0.570
298.000	1.000	structured	4	3	12	central	canonical	canonical	0.465
300.000	1.000	structured	4	3	11	boundary	canonical	canonical	0.514
306.000	1.000	structured	4	3	16	central	canonical	canonical	0.586
310.000	1.000	structured	4	3	12	central	canonical	canonical	0.456
316.000	1.000	structured	4	3	11	boundary	canonical	canonical	0.476
318.000	1.000	structured	4	3	14	central	canonical	canonical	0.512
322.000	1.000	structured	4	3	15	central	canonical	canonical	0.514
324.000	1.000	structured	4	3	12	central	canonical	rotated	0.415
326.000	1.000	structured	4	3	17	boundary	canonical	canonical	0.646
328.000	1.000	structured	4	3	12	central	rotated	rotated	0.687
330.000	1.000	structured	4	3	17	boundary	rotated	rotated	0.755
336.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.735
340.000	1.000	structured	4	1	20	central	canonical	canonical	0.526
342.000	1.000	structured	4	1	2	central	canonical	canonical	0.638
346.000	1.000	structured	5	1	19	central	canonical	canonical	0.539
350.000	1.000	structured	5	1	3	boundary	canonical	canonical	0.638
352.000	1.000	structured	5	1	1	central	canonical	canonical	0.569
356.000	1.000	structured	5	1	3	boundary	rotated	rotated	0.685
362.000	1.000	structured	5	1	20	central	canonical	canonical	0.534
364.000	1.000	structured	5	1	3	boundary	rotated	rotated	0.629
368.000	1.000	structured	5	2	4	boundary	canonical	canonical	0.567
372.000	1.000	structured	5	2	8	central	canonical	canonical	0.619
374.000	1.000	structured	5	2	10	boundary	canonical	canonical	0.669
380.000	1.000	structured	5	2	6	central	canonical	canonical	0.599
384.000	1.000	structured	5	2	9	central	canonical	canonical	0.523
386.000	1.000	structured	5	2	7	central	canonical	canonical	0.553
392.000	1.000	structured	5	2	9	central	rotated	rotated	0.695
394.000	1.000	structured	5	2	5	central	canonical	canonical	0.632
396.000	1.000	structured	5	2	9	central	rotated	rotated	0.660
398.000	1.000	structured	5	2	5	central	rotated	rotated	0.736
404.000	1.000	structured	5	2	6	central	canonical	canonical	0.619
406.000	1.000	structured	5	2	9	central	canonical	canonical	0.601
410.000	1.000	structured	5	2	10	boundary	canonical	canonical	0.680
412.000	1.000	structured	5	2	6	central	canonical	canonical	0.508
416.000	1.000	structured	5	2	10	boundary	rotated	rotated	0.791
422.000	1.000	scrambled	6	1	20	central	canonical	canonical	0.641
426.000	1.000	scrambled	6	2	4	boundary	canonical	canonical	0.494
428.000	1.000	scrambled	6	2	5	central	canonical	canonical	0.536
430.000	1.000	scrambled	6	3	15	central	canonical	canonical	0.515
432.000	1.000	scrambled	6	2	6	central	canonical	canonical	0.516
434.000	1.000	scrambled	6	1	2	central	canonical	canonical	0.659
440.000	1.000	scrambled	6	3	14	central	canonical	canonical	0.576
446.000	1.000	scrambled	6	3	13	central	canonical	canonical	0.520
450.000	1.000	scrambled	6	3	11	boundary	canonical	canonical	0.492
454.000	1.000	scrambled	6	2	9	central	canonical	canonical	0.479
460.000	1.000	scrambled	6	1	21	central	canonical	canonical	0.485
466.000	1.000	scrambled	6	3	16	central	canonical	canonical	0.467
470.000	1.000	scrambled	6	2	10	boundary	canonical	canonical	0.572
476.000	1.000	scrambled	6	3	12	central	canonical	canonical	0.447
482.000	1.000	scrambled	6	2	8	central	canonical	canonical	0.508
486.000	1.000	scrambled	6	1	1	central	canonical	canonical	0.700
492.000	1.000	scrambled	6	1	3	boundary	canonical	canonical	0.568
498.000	1.000	scrambled	6	2	7	central	canonical	canonical	0.522
502.000	1.000	scrambled	6	3	17	boundary	canonical	canonical	0.520
504.000	1.000	scrambled	6	1	18	boundary	canonical	canonical	0.487
506.000	1.000	scrambled	6	1	19	central	canonical	canonical	0.533
510.000	1.000	structured	7	1	1	central	canonical	canonical	0.489
512.000	1.000	structured	7	1	18	boundary	canonical	canonical	0.472
516.000	1.000	structured	7	3	17	boundary	canonical	canonical	0.508
518.000	1.000	structured	7	3	13	central	canonical	canonical	0.495
522.000	1.000	structured	7	3	11	boundary	canonical	canonical	0.483
528.000	1.000	structured	7	3	14	central	canonical	canonical	0.437
534.000	1.000	structured	7	3	15	central	canonical	canonical	0.505
536.000	1.000	structured	7	3	17	boundary	canonical	canonical	0.576
542.000	1.000	structured	7	1	18	boundary	canonical	canonical	0.494
544.000	1.000	structured	7	1	19	central	canonical	canonical	0.474
548.000	1.000	structured	7	1	18	boundary	rotated	rotated	0.651
554.000	1.000	structured	7	1	2	central	canonical	canonical	0.598
556.000	1.000	structured	7	1	1	central	canonical	canonical	0.636
560.000	1.000	structured	7	1	20	central	canonical	canonical	0.552
566.000	1.000	structured	7	1	1	central	rotated	rotated	0.671
572.000	1.000	structured	7	1	20	central	rotated	rotated	0.800
576.000	1.000	structured	7	1	3	boundary	canonical	canonical	0.702
582.000	1.000	structured	7	1	2	central	canonical	canonical	0.606
584.000	1.000	structured	7	1	21	central	canonical	canonical	0.630
588.000	1.000	structured	7	1	3	boundary	canonical	canonical	0.527
590.000	1.000	structured	7	1	20	central	canonical	canonical	0.589
