onset	duration	trial_type	path_type	community	object	object_type	response	response_time
129.000	1.500	structured	structured	2	7	central	0	n/a
130.500	1.500	structured	structured	2	4	boundary	0	n/a
132.000	1.500	structured	structured	2	5	central	1	0.784
133.500	1.500	structured	structured	2	9	central	0	n/a
135.000	1.500	structured	structured	2	5	central	0	n/a
136.500	1.500	structured	structured	2	4	boundary	1	0.852
138.000	1.500	structured	structured	2	8	central	1	1.346
139.500	1.500	structured	structured	2	9	central	0	n/a
141.000	1.500	structured	structured	2	5	central	0	n/a
142.500	1.500	structured	structured	2	10	boundary	0	n/a
144.000	1.500	structured	structured	2	8	central	0	n/a
145.500	1.500	structured	structured	2	6	central	1	0.822
147.000	1.500	structured	structured	2	8	central	1	0.892
148.500	1.500	structured	structured	2	5	central	0	n/a
150.000	1.500	structured	structured	2	7	central	0	n/a
151.500	1.500	structured	structured	2	6	central	1	0.736
153.000	1.500	structured	structured	2	8	central	1	1.296
154.500	1.500	structured	structured	2	4	boundary	1	1.086
156.000	1.500	structured	structured	2	5	central	0	n/a
157.500	1.500	hamiltonian	backward	2	4	boundary	1	1.133
159.000	1.500	hamiltonian	backward	1	3	boundary	1	1.317
160.500	1.500	hamiltonian	backward	1	2	central	0	n/a
162.000	1.500	hamiltonian	backward	1	1	central	0	n/a
163.500	1.500	hamiltonian	backward	1	21	central	1	1.034
165.000	1.500	hamiltonian	backward	1	20	central	1	0.927
166.500	1.500	hamiltonian	backward	1	19	central	1	0.978
168.000	1.500	hamiltonian	backward	1	18	boundary	0	n/a
169.500	1.500	hamiltonian	backward	3	17	boundary	1	0.221
171.000	1.500	hamiltonian	backward	3	16	central	1	0.820
172.500	1.500	hamiltonian	backward	3	15	central	0	n/a
174.000	1.500	hamiltonian	backward	3	14	central	0	n/a
175.500	1.500	hamiltonian	backward	3	13	central	1	0.880
177.000	1.500	hamiltonian	backward	3	12	central	0	n/a
178.500	1.500	hamiltonian	backward	3	11	boundary	0	n/a
180.000	1.500	hamiltonian	backward	2	10	boundary	1	1.492
181.500	1.500	hamiltonian	backward	2	9	central	0	n/a
183.000	1.500	hamiltonian	backward	2	8	central	0	n/a
184.500	1.500	hamiltonian	backward	2	7	central	0	n/a
186.000	1.500	hamiltonian	backward	2	6	central	1	0.658
187.500	1.500	hamiltonian	backward	2	5	central	1	0.657
189.000	1.500	structured	structured	2	6	central	1	0.832
190.500	1.500	structured	structured	2	9	central	1	1.486
192.000	1.500	structured	structured	2	7	central	1	0.055
193.500	1.500	structured	structured	2	6	central	1	0.845
195.000	1.500	structured	structured	2	9	central	1	1.180
196.500	1.500	structured	structured	2	5	central	0	n/a
198.000	1.500	structured	structured	2	10	boundary	0	n/a
199.500	1.500	structured	structured	2	8	central	0	n/a
201.000	1.500	structured	structured	2	5	central	0	n/a
202.500	1.500	structured	structured	2	4	boundary	1	0.936
204.000	1.500	structured	structured	2	5	central	1	1.161
205.500	1.500	structured	structured	2	8	central	0	n/a
207.000	1.500	structured	structured	2	7	central	1	0.925
208.500	1.500	structured	structured	2	4	boundary	0	n/a
210.000	1.500	structured	structured	2	9	central	1	0.899
211.500	1.500	structured	structured	2	8	central	0	n/a
213.000	1.500	structured	structured	2	9	central	0	n/a
214.500	1.500	structured	structured	2	7	central	1	1.190
216.000	1.500	structured	structured	2	10	boundary	0	n/a
217.500	1.500	structured	structured	2	6	central	1	0.797
219.000	1.500	structured	structured	2	8	central	1	1.012
220.500	1.500	hamiltonian	backward	2	7	central	1	1.082
222.000	1.500	hamiltonian	backward	2	6	central	1	0.770
223.500	1.500	hamiltonian	backward	2	5	central	1	1.208
225.000	1.500	hamiltonian	backward	2	4	boundary	1	1.119
226.500	1.500	hamiltonian	backward	1	3	boundary	0	n/a
228.000	1.500	hamiltonian	backward	1	2	central	1	0.757
229.500	1.500	hamiltonian	backward	1	1	central	0	n/a
231.000	1.500	hamiltonian	backward	1	21	central	0	n/a
232.500	1.500	hamiltonian	backward	1	20	central	1	1.146
234.000	1.500	hamiltonian	backward	1	19	central	1	0.930
235.500	1.500	hamiltonian	backward	1	18	boundary	1	0.977
237.000	1.500	hamiltonian	backward	3	17	boundary	0	n/a
238.500	1.500	hamiltonian	backward	3	16	central	1	1.207
240.000	1.500	hamiltonian	backward	3	15	central	0	n/a
241.500	1.500	hamiltonian	backward	3	14	central	0	n/a
243.000	1.500	hamiltonian	backward	3	13	central	1	1.125
244.500	1.500	hamiltonian	backward	3	12	central	1	0.818
246.000	1.500	hamiltonian	backward	3	11	boundary	0	n/a
247.500	1.500	hamiltonian	backward	2	10	boundary	1	1.121
249.000	1.500	hamiltonian	backward	2	9	central	0	n/a
250.500	1.500	hamiltonian	backward	2	8	central	0	n/a
252.000	1.500	structured	structured	2	4	boundary	1	1.182
253.500	1.500	structured	structured	2	7	central	1	1.206
255.000	1.500	structured	structured	2	8	central	0	n/a
256.500	1.500	structured	structured	2	4	boundary	1	0.730
258.000	1.500	structured	structured	2	5	central	0	n/a
259.500	1.500	structured	structured	2	6	central	1	0.832
261.000	1.500	structured	structured	2	8	central	1	0.976
262.500	1.500	structured	structured	2	6	central	1	1.353
264.000	1.500	structured	structured	2	9	central	1	0.902
265.500	1.500	structured	structured	2	5	central	1	0.757
267.000	1.500	structured	structured	2	8	central	1	0.699
268.500	1.500	structured	structured	2	7	central	1	1.043
270.000	1.500	structured	structured	2	10	boundary	1	1.362
271.500	1.500	structured	structured	2	6	central	1	0.826
273.000	1.500	structured	structured	2	10	boundary	1	1.465
274.500	1.500	structured	structured	2	9	central	0	n/a
276.000	1.500	structured	structured	2	5	central	0	n/a
277.500	1.500	structured	structured	2	4	boundary	1	0.773
279.000	1.500	structured	structured	1	3	boundary	0	n/a
280.500	1.500	structured	structured	2	4	boundary	1	0.620
282.000	1.500	structured	structured	2	8	central	1	0.851
283.500	1.500	hamiltonian	forward	2	9	central	0	n/a
285.000	1.500	hamiltonian	forward	2	10	boundary	0	n/a
286.500	1.500	hamiltonian	forward	3	11	boundary	1	0.832
288.000	1.500	hamiltonian	forward	3	12	central	0	n/a
289.500	1.500	hamiltonian	forward	3	13	central	0	n/a
291.000	1.500	hamiltonian	forward	3	14	central	1	0.652
292.500	1.500	hamiltonian	forward	3	15	central	0	n/a
294.000	1.500	hamiltonian	forward	3	16	central	0	n/a
295.500	1.500	hamiltonian	forward	3	17	boundary	1	0.890
297.000	1.500	hamiltonian	forward	1	18	boundary	0	n/a
298.500	1.500	hamiltonian	forward	1	19	central	1	0.743
300.000	1.500	hamiltonian	forward	1	20	central	1	0.774
301.500	1.500	hamiltonian	forward	1	21	central	1	1.094
303.000	1.500	hamiltonian	forward	1	1	central	1	1.252
304.500	1.500	hamiltonian	forward	1	2	central	0	n/a
306.000	1.500	hamiltonian	forward	1	3	boundary	1	0.825
307.500	1.500	hamiltonian	forward	2	4	boundary	1	0.841
309.000	1.500	hamiltonian	forward	2	5	central	1	0.911
310.500	1.500	hamiltonian	forward	2	6	central	1	0.791
312.000	1.500	hamiltonian	forward	2	7	central	1	1.481
313.500	1.500	hamiltonian	forward	2	8	central	1	0.102
315.000	1.500	structured	structured	2	9	central	0	n/a
316.500	1.500	structured	structured	2	8	central	0	n/a
318.000	1.500	structured	structured	2	5	central	0	n/a
319.500	1.500	structured	structured	2	9	central	0	n/a
321.000	1.500	structured	structured	2	8	central	0	n/a
322.500	1.500	structured	structured	2	5	central	0	n/a
324.000	1.500	structured	structured	2	9	central	0	n/a
325.500	1.500	structured	structured	2	5	central	0	n/a
327.000	1.500	structured	structured	2	8	central	0	n/a
328.500	1.500	structured	structured	2	5	central	0	n/a
330.000	1.500	structured	structured	2	6	central	1	0.882
331.500	1.500	structured	structured	2	4	boundary	1	0.892
333.000	1.500	structured	structured	2	9	central	1	1.295
334.500	1.500	structured	structured	2	5	central	0	n/a
336.000	1.500	structured	structured	2	4	boundary	1	0.823
337.500	1.500	structured	structured	1	3	boundary	1	0.996
339.000	1.500	structured	structured	1	2	central	1	1.285
340.500	1.500	structured	structured	1	1	central	0	n/a
342.000	1.500	structured	structured	1	21	central	1	0.986
343.500	1.500	structured	structured	1	18	boundary	1	1.056
345.000	1.500	structured	structured	1	20	central	0	n/a
346.500	1.500	hamiltonian	forward	1	21	central	1	0.863
348.000	1.500	hamiltonian	forward	1	1	central	1	1.101
349.500	1.500	hamiltonian	forward	1	2	central	0	n/a
351.000	1.500	hamiltonian	forward	1	3	boundary	1	0.932
352.500	1.500	hamiltonian	forward	2	4	boundary	1	0.962
354.000	1.500	hamiltonian	forward	2	5	central	1	1.019
355.500	1.500	hamiltonian	forward	2	6	central	1	0.842
357.000	1.500	hamiltonian	forward	2	7	central	0	n/a
358.500	1.500	hamiltonian	forward	2	8	central	0	n/a
360.000	1.500	hamiltonian	forward	2	9	central	0	n/a
361.500	1.500	hamiltonian	forward	2	10	boundary	0	n/a
363.000	1.500	hamiltonian	forward	3	11	boundary	1	0.981
364.500	1.500	hamiltonian	forward	3	12	central	0	n/a
366.000	1.500	hamiltonian	forward	3	13	central	1	0.145
367.500	1.500	hamiltonian	forward	3	14	central	1	0.890
369.000	1.500	hamiltonian	forward	3	15	central	0	n/a
370.500	1.500	hamiltonian	forward	3	16	central	0	n/a
372.000	1.500	hamiltonian	forward	3	17	boundary	1	0.984
373.500	1.500	hamiltonian	forward	1	18	boundary	0	n/a
375.000	1.500	hamiltonian	forward	1	19	central	1	0.846
376.500	1.500	hamiltonian	forward	1	20	central	0	n/a
