onset	duration	trial_type	path_type	community	object	object_type	response	response_time
156.000	1.500	structured	structured	2	9	central	0	n/a
157.500	1.500	hamiltonian	backward	2	8	central	0	n/a
159.000	1.500	hamiltonian	backward	2	7	central	1	1.042
160.500	1.500	hamiltonian	backward	2	6	central	0	n/a
162.000	1.500	hamiltonian	backward	2	5	central	1	0.626
163.500	1.500	hamiltonian	backward	2	4	boundary	1	0.728
165.000	1.500	hamiltonian	backward	1	3	boundary	0	n/a
166.500	1.500	hamiltonian	backward	1	2	central	1	0.589
168.000	1.500	hamiltonian	backward	1	1	central	0	n/a
169.500	1.500	hamiltonian	backward	1	21	central	1	0.796
171.000	1.500	hamiltonian	backward	1	20	central	1	1.051
172.500	1.500	hamiltonian	backward	1	19	central	1	0.755
174.000	1.500	hamiltonian	backward	1	18	boundary	1	1.488
175.500	1.500	hamiltonian	backward	3	17	boundary	1	0.055
177.000	1.500	hamiltonian	backward	3	16	central	1	0.871
178.500	1.500	hamiltonian	backward	3	15	central	0	n/a
180.000	1.500	hamiltonian	backward	3	14	central	0	n/a
181.500	1.500	hamiltonian	backward	3	13	central	1	0.843
183.000	1.500	hamiltonian	backward	3	12	central	0	n/a
184.500	1.500	hamiltonian	backward	3	11	boundary	0	n/a
186.000	1.500	hamiltonian	backward	2	10	boundary	1	0.672
187.500	1.500	hamiltonian	backward	2	9	central	0	n/a
189.000	1.500	structured	structured	2	6	central	1	0.926
190.500	1.500	structured	structured	2	8	central	1	0.908
192.000	1.500	structured	structured	2	10	boundary	0	n/a
193.500	1.500	structured	structured	3	11	boundary	1	0.867
195.000	1.500	structured	structured	3	13	central	1	0.739
196.500	1.500	structured	structured	3	16	central	1	0.991
198.000	1.500	structured	structured	3	15	central	0	n/a
199.500	1.500	structured	structured	3	17	boundary	1	0.933
201.000	1.500	structured	structured	3	12	central	0	n/a
202.500	1.500	structured	structured	3	11	boundary	0	n/a
204.000	1.500	structured	structured	3	15	central	1	0.732
205.500	1.500	structured	structured	3	14	central	0	n/a
207.000	1.500	structured	structured	3	16	central	0	n/a
208.500	1.500	structured	structured	3	11	boundary	0	n/a
210.000	1.500	structured	structured	3	16	central	0	n/a
211.500	1.500	structured	structured	3	13	central	1	0.823
213.000	1.500	structured	structured	3	15	central	1	1.489
214.500	1.500	structured	structured	3	17	boundary	1	0.980
216.000	1.500	structured	structured	1	18	boundary	1	0.884
217.500	1.500	structured	structured	1	19	central	1	0.794
219.000	1.500	structured	structured	1	20	central	1	0.874
220.500	1.500	hamiltonian	backward	1	19	central	1	1.000
222.000	1.500	hamiltonian	backward	1	18	boundary	1	0.854
223.500	1.500	hamiltonian	backward	3	17	boundary	1	0.822
225.000	1.500	hamiltonian	backward	3	16	central	1	1.006
226.500	1.500	hamiltonian	backward	3	15	central	0	n/a
228.000	1.500	hamiltonian	backward	3	14	central	0	n/a
229.500	1.500	hamiltonian	backward	3	13	central	1	0.738
231.000	1.500	hamiltonian	backward	3	12	central	1	0.833
232.500	1.500	hamiltonian	backward	3	11	boundary	0	n/a
234.000	1.500	hamiltonian	backward	2	10	boundary	1	0.696
235.500	1.500	hamiltonian	backward	2	9	central	0	n/a
237.000	1.500	hamiltonian	backward	2	8	central	0	n/a
238.500	1.500	hamiltonian	backward	2	7	central	1	0.963
240.000	1.500	hamiltonian	backward	2	6	central	0	n/a
241.500	1.500	hamiltonian	backward	2	5	central	1	0.747
243.000	1.500	hamiltonian	backward	2	4	boundary	1	0.770
244.500	1.500	hamiltonian	backward	1	3	boundary	0	n/a
246.000	1.500	hamiltonian	backward	1	2	central	1	0.679
247.500	1.500	hamiltonian	backward	1	1	central	0	n/a
249.000	1.500	hamiltonian	backward	1	21	central	1	1.485
250.500	1.500	hamiltonian	backward	1	20	central	1	0.949
252.000	1.500	structured	structured	1	21	central	1	0.761
253.500	1.500	structured	structured	1	18	boundary	1	1.057
255.000	1.500	structured	structured	1	20	central	0	n/a
256.500	1.500	structured	structured	1	1	central	1	0.896
258.000	1.500	structured	structured	1	21	central	1	1.117
259.500	1.500	structured	structured	1	2	central	1	0.957
261.000	1.500	structured	structured	1	1	central	0	n/a
262.500	1.500	structured	structured	1	19	central	0	n/a
264.000	1.500	structured	structured	1	20	central	1	0.786
265.500	1.500	structured	structured	1	21	central	1	0.810
267.000	1.500	structured	structured	1	3	boundary	1	1.127
268.500	1.500	structured	structured	2	4	boundary	0	n/a
270.000	1.500	structured	structured	2	6	central	1	0.824
271.500	1.500	structured	structured	2	4	boundary	1	0.821
273.000	1.500	structured	structured	1	3	boundary	1	0.868
274.500	1.500	structured	structured	1	20	central	1	0.786
276.000	1.500	structured	structured	1	21	central	1	1.442
277.500	1.500	structured	structured	1	19	central	1	1.226
279.000	1.500	structured	structured	1	2	central	0	n/a
280.500	1.500	structured	structured	1	21	central	1	0.703
282.000	1.500	structured	structured	1	18	boundary	1	1.071
283.500	1.500	hamiltonian	forward	1	19	central	1	0.835
285.000	1.500	hamiltonian	forward	1	20	central	1	0.845
286.500	1.500	hamiltonian	forward	1	21	central	1	0.708
288.000	1.500	hamiltonian	forward	1	1	central	1	1.323
289.500	1.500	hamiltonian	forward	1	2	central	0	n/a
291.000	1.500	hamiltonian	forward	1	3	boundary	1	0.784
292.500	1.500	hamiltonian	forward	2	4	boundary	1	0.823
294.000	1.500	hamiltonian	forward	2	5	central	1	1.134
295.500	1.500	hamiltonian	forward	2	6	central	1	1.085
297.000	1.500	hamiltonian	forward	2	7	central	0	n/a
298.500	1.500	hamiltonian	forward	2	8	central	1	0.659
300.000	1.500	hamiltonian	forward	2	9	central	0	n/a
301.500	1.500	hamiltonian	forward	2	10	boundary	0	n/a
303.000	1.500	hamiltonian	forward	3	11	boundary	1	0.903
304.500	1.500	hamiltonian	forward	3	12	central	0	n/a
306.000	1.500	hamiltonian	forward	3	13	central	1	0.741
307.500	1.500	hamiltonian	forward	3	14	central	1	0.965
309.000	1.500	hamiltonian	forward	3	15	central	0	n/a
310.500	1.500	hamiltonian	forward	3	16	central	0	n/a
312.000	1.500	hamiltonian	forward	3	17	boundary	1	0.967
313.500	1.500	hamiltonian	forward	1	18	boundary	0	n/a
315.000	1.500	structured	structured	3	17	boundary	0	n/a
316.500	1.500	structured	structured	3	13	central	1	0.781
318.000	1.500	structured	structured	3	11	boundary	1	1.115
319.500	1.500	structured	structured	3	15	central	0	n/a
321.000	1.500	structured	structured	3	11	boundary	0	n/a
322.500	1.500	structured	structured	3	12	central	1	0.874
324.000	1.500	structured	structured	3	13	central	1	1.216
325.500	1.500	structured	structured	3	14	central	1	1.040
327.000	1.500	structured	structured	3	12	central	1	0.919
328.500	1.500	structured	structured	3	17	boundary	1	1.172
330.000	1.500	structured	structured	3	14	central	1	1.260
331.500	1.500	structured	structured	3	12	central	0	n/a
333.000	1.500	structured	structured	3	11	boundary	0	n/a
334.500	1.500	structured	structured	3	15	central	0	n/a
336.000	1.500	structured	structured	3	12	central	1	0.887
337.500	1.500	structured	structured	3	14	central	1	1.359
339.000	1.500	structured	structured	3	11	boundary	0	n/a
340.500	1.500	structured	structured	3	13	central	1	0.861
342.000	1.500	structured	structured	3	16	central	1	0.931
343.500	1.500	structured	structured	3	17	boundary	1	0.882
345.000	1.500	structured	structured	3	15	central	1	0.768
346.500	1.500	hamiltonian	forward	3	16	central	0	n/a
348.000	1.500	hamiltonian	forward	3	17	boundary	1	0.741
349.500	1.500	hamiltonian	forward	1	18	boundary	0	n/a
351.000	1.500	hamiltonian	forward	1	19	central	1	0.725
352.500	1.500	hamiltonian	forward	1	20	central	1	1.026
354.000	1.500	hamiltonian	forward	1	21	central	1	0.890
355.500	1.500	hamiltonian	forward	1	1	central	1	1.249
357.000	1.500	hamiltonian	forward	1	2	central	0	n/a
358.500	1.500	hamiltonian	forward	1	3	boundary	1	0.808
360.000	1.500	hamiltonian	forward	2	4	boundary	1	0.757
361.500	1.500	hamiltonian	forward	2	5	central	1	0.781
363.000	1.500	hamiltonian	forward	2	6	central	1	0.851
364.500	1.500	hamiltonian	forward	2	7	central	0	n/a
366.000	1.500	hamiltonian	forward	2	8	central	1	0.689
367.500	1.500	hamiltonian	forward	2	9	central	0	n/a
369.000	1.500	hamiltonian	forward	2	10	boundary	0	n/a
370.500	1.500	hamiltonian	forward	3	11	boundary	1	0.789
372.000	1.500	hamiltonian	forward	3	12	central	0	n/a
373.500	1.500	hamiltonian	forward	3	13	central	1	0.765
375.000	1.500	hamiltonian	forward	3	14	central	1	0.964
376.500	1.500	hamiltonian	forward	3	15	central	0	n/a
