onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	7	central	canonical	canonical	0.589
8.000	1.000	structured	1	2	8	central	canonical	canonical	0.577
12.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.582
18.000	1.000	structured	1	2	8	central	rotated	rotated	0.694
24.000	1.000	structured	1	2	9	central	canonical	canonical	0.573
28.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.515
34.000	1.000	structured	1	2	9	central	rotated	rotated	0.749
36.000	1.000	structured	1	2	6	central	canonical	canonical	0.994
40.000	1.000	structured	1	2	9	central	rotated	rotated	0.904
42.000	1.000	structured	1	2	8	central	canonical	canonical	0.805
46.000	1.000	structured	1	2	9	central	rotated	rotated	0.763
52.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.587
58.000	1.000	structured	1	2	6	central	canonical	canonical	0.657
60.000	1.000	structured	1	2	8	central	canonical	canonical	0.984
64.000	1.000	structured	1	2	5	central	canonical	canonical	0.580
70.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.633
72.000	1.000	structured	1	2	5	central	rotated	canonical	0.760
74.000	1.000	structured	1	2	9	central	canonical	canonical	0.857
80.000	1.000	structured	1	2	8	central	canonical	canonical	0.684
84.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.590
88.000	1.000	structured	1	2	9	central	canonical	canonical	0.624
94.000	1.000	scrambled	2	3	11	boundary	canonical	canonical	0.603
96.000	1.000	scrambled	2	2	6	central	canonical	canonical	0.887
98.000	1.000	scrambled	2	2	5	central	canonical	canonical	0.610
100.000	1.000	scrambled	2	3	15	central	canonical	canonical	0.625
102.000	1.000	scrambled	2	2	10	boundary	canonical	canonical	0.884
106.000	1.000	scrambled	2	1	3	boundary	canonical	canonical	0.879
110.000	1.000	scrambled	2	2	4	boundary	canonical	canonical	0.587
114.000	1.000	scrambled	2	1	21	central	canonical	canonical	0.823
118.000	1.000	scrambled	2	3	13	central	canonical	canonical	0.686
120.000	1.000	scrambled	2	2	9	central	canonical	n/a	n/a
126.000	1.000	scrambled	2	3	17	boundary	canonical	canonical	0.590
132.000	1.000	scrambled	2	2	8	central	canonical	canonical	0.562
138.000	1.000	scrambled	2	3	12	central	canonical	canonical	0.591
140.000	1.000	scrambled	2	3	14	central	canonical	n/a	n/a
142.000	1.000	scrambled	2	2	7	central	canonical	canonical	0.448
146.000	1.000	scrambled	2	1	20	central	canonical	canonical	0.553
148.000	1.000	scrambled	2	1	18	boundary	canonical	n/a	n/a
154.000	1.000	scrambled	2	1	19	central	canonical	canonical	0.618
