onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	2	4	boundary	rotated	rotated	1.007
1.500	1.500	structured	1	2	9	central	canonical	canonical	0.728
3.000	1.500	structured	1	2	5	central	canonical	canonical	0.680
4.500	1.500	structured	1	2	9	central	rotated	rotated	0.696
6.000	1.500	structured	1	2	8	central	canonical	canonical	0.645
7.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.849
9.000	1.500	structured	1	2	6	central	canonical	canonical	0.716
10.500	1.500	structured	1	2	8	central	canonical	canonical	0.639
12.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.839
13.500	1.500	structured	1	2	6	central	canonical	canonical	0.692
15.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.700
16.500	1.500	structured	1	2	5	central	canonical	canonical	0.579
18.000	1.500	structured	1	2	7	central	canonical	canonical	0.677
19.500	1.500	structured	1	2	5	central	rotated	rotated	0.766
21.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.649
22.500	1.500	structured	1	2	5	central	rotated	rotated	0.754
24.000	1.500	structured	1	2	7	central	canonical	canonical	0.696
25.500	1.500	structured	1	2	8	central	canonical	canonical	0.576
27.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.621
28.500	1.500	structured	1	2	5	central	canonical	canonical	0.584
30.000	1.500	structured	1	2	6	central	canonical	canonical	0.650
31.500	1.500	structured	1	2	8	central	canonical	canonical	0.680
33.000	1.500	structured	1	2	7	central	canonical	canonical	0.680
34.500	1.500	structured	1	2	8	central	rotated	rotated	0.706
36.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.650
37.500	1.500	structured	1	2	7	central	canonical	canonical	0.610
39.000	1.500	structured	1	2	6	central	canonical	canonical	0.639
40.500	1.500	structured	1	2	7	central	rotated	rotated	0.706
42.000	1.500	structured	1	2	9	central	canonical	canonical	0.706
43.500	1.500	structured	1	2	8	central	canonical	canonical	0.683
45.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.686
46.500	1.500	structured	1	2	8	central	rotated	rotated	0.729
48.000	1.500	structured	1	2	7	central	canonical	canonical	0.608
49.500	1.500	structured	1	2	9	central	canonical	canonical	0.714
51.000	1.500	structured	1	2	6	central	canonical	canonical	0.741
52.500	1.500	structured	1	2	5	central	canonical	canonical	0.691
54.000	1.500	structured	1	2	9	central	canonical	canonical	0.728
55.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.711
57.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.766
58.500	1.500	structured	1	1	21	central	canonical	canonical	0.735
60.000	1.500	structured	1	1	20	central	canonical	canonical	0.745
61.500	1.500	structured	1	1	1	central	canonical	canonical	0.771
63.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.792
64.500	1.500	structured	1	1	2	central	canonical	canonical	0.899
66.000	1.500	structured	1	1	19	central	canonical	canonical	0.709
67.500	1.500	structured	1	1	20	central	canonical	canonical	0.746
69.000	1.500	structured	1	1	21	central	canonical	canonical	0.699
70.500	1.500	structured	1	1	20	central	rotated	rotated	0.799
72.000	1.500	structured	1	1	2	central	canonical	canonical	0.730
73.500	1.500	structured	1	1	21	central	canonical	canonical	0.595
75.000	1.500	structured	1	1	20	central	canonical	canonical	0.685
76.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.670
78.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.708
79.500	1.500	structured	1	1	18	boundary	rotated	rotated	0.861
81.000	1.500	structured	1	1	1	central	canonical	canonical	0.829
82.500	1.500	structured	1	1	21	central	canonical	canonical	0.705
84.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.688
85.500	1.500	structured	1	1	21	central	rotated	rotated	0.761
87.000	1.500	structured	1	1	2	central	canonical	canonical	0.650
88.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.615
90.000	1.500	structured	1	1	2	central	rotated	rotated	0.667
91.500	1.500	structured	1	1	1	central	canonical	canonical	0.623
93.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.641
94.500	1.500	structured	1	1	1	central	rotated	rotated	0.801
96.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.767
97.500	1.500	structured	1	1	19	central	canonical	canonical	0.718
99.000	1.500	structured	1	1	18	boundary	rotated	rotated	0.842
100.500	1.500	structured	1	1	19	central	rotated	rotated	0.798
102.000	1.500	structured	1	1	20	central	canonical	canonical	0.801
103.500	1.500	structured	1	1	19	central	rotated	rotated	0.722
105.000	1.500	structured	1	1	2	central	canonical	canonical	0.681
106.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.673
108.000	1.500	structured	1	1	1	central	canonical	canonical	0.618
109.500	1.500	structured	1	1	21	central	canonical	canonical	0.555
111.000	1.500	structured	1	1	2	central	canonical	canonical	0.603
112.500	1.500	structured	1	1	1	central	canonical	canonical	0.589
114.000	1.500	structured	1	1	20	central	canonical	canonical	0.541
115.500	1.500	structured	1	1	1	central	rotated	rotated	0.783
117.000	1.500	structured	1	1	2	central	canonical	canonical	0.674
118.500	1.500	structured	1	1	21	central	canonical	canonical	0.667
120.000	1.500	structured	1	1	2	central	rotated	rotated	0.790
121.500	1.500	structured	1	1	20	central	canonical	canonical	0.703
123.000	1.500	structured	1	1	2	central	rotated	rotated	0.752
