onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
4.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.920
10.000	1.000	structured	1	2	6	central	canonical	canonical	0.899
14.000	1.000	structured	1	2	5	central	canonical	canonical	0.630
16.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.869
18.000	1.000	structured	1	2	8	central	canonical	canonical	0.644
22.000	1.000	structured	1	2	6	central	canonical	canonical	0.635
28.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.570
30.000	1.000	structured	1	2	7	central	canonical	canonical	0.730
36.000	1.000	structured	1	2	5	central	canonical	canonical	0.690
40.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.514
44.000	1.000	structured	1	2	6	central	canonical	canonical	0.984
46.000	1.000	structured	1	2	8	central	canonical	canonical	0.723
52.000	1.000	structured	1	2	5	central	canonical	canonical	0.687
54.000	1.000	structured	1	2	10	boundary	canonical	canonical	0.741
56.000	1.000	structured	1	2	5	central	rotated	rotated	0.892
58.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.751
62.000	1.000	structured	1	2	5	central	rotated	rotated	0.828
68.000	1.000	structured	1	2	8	central	canonical	canonical	0.741
72.000	1.000	structured	1	2	6	central	canonical	canonical	0.776
76.000	1.000	structured	1	2	4	boundary	canonical	canonical	0.857
80.000	1.000	structured	1	2	9	central	canonical	canonical	0.851
84.000	1.000	structured	2	2	10	boundary	canonical	canonical	0.701
86.000	1.000	structured	2	2	9	central	rotated	rotated	0.904
92.000	1.000	structured	2	2	7	central	canonical	canonical	0.748
98.000	1.000	structured	2	2	4	boundary	canonical	canonical	0.658
100.000	1.000	structured	2	2	7	central	rotated	rotated	0.985
104.000	1.000	structured	2	2	8	central	canonical	canonical	0.734
110.000	1.000	structured	2	2	7	central	rotated	rotated	0.847
112.000	1.000	structured	2	2	8	central	rotated	rotated	0.823
118.000	1.000	structured	2	2	4	boundary	canonical	rotated	0.695
122.000	1.000	structured	2	1	3	boundary	canonical	canonical	0.979
128.000	1.000	structured	2	1	20	central	canonical	n/a	n/a
