onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
0.000	1.500	structured	1	1	19	central	canonical	canonical	0.691
1.500	1.500	structured	1	1	2	central	canonical	canonical	0.583
3.000	1.500	structured	1	1	20	central	canonical	canonical	0.623
4.500	1.500	structured	1	1	19	central	canonical	canonical	0.567
6.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.584
7.500	1.500	structured	1	1	20	central	canonical	canonical	0.576
9.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.614
10.500	1.500	structured	1	1	1	central	canonical	canonical	0.510
12.000	1.500	structured	1	1	19	central	canonical	canonical	0.535
13.500	1.500	structured	1	1	20	central	canonical	canonical	0.574
15.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.542
16.500	1.500	structured	1	1	20	central	rotated	rotated	0.707
18.000	1.500	structured	1	1	2	central	canonical	canonical	0.556
19.500	1.500	structured	1	1	19	central	canonical	canonical	0.578
21.000	1.500	structured	1	1	1	central	canonical	canonical	0.586
22.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.548
24.000	1.500	structured	1	1	2	central	canonical	canonical	0.485
25.500	1.500	structured	1	1	21	central	canonical	canonical	0.572
27.000	1.500	structured	1	1	19	central	canonical	canonical	0.555
28.500	1.500	structured	1	1	20	central	canonical	canonical	0.530
30.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.530
31.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.650
33.000	1.500	structured	1	2	5	central	canonical	canonical	0.627
34.500	1.500	structured	1	2	8	central	canonical	canonical	0.514
36.000	1.500	structured	1	2	7	central	canonical	canonical	0.569
37.500	1.500	structured	1	2	8	central	rotated	rotated	0.746
39.000	1.500	structured	1	2	6	central	canonical	canonical	0.722
40.500	1.500	structured	1	2	7	central	canonical	canonical	0.538
42.000	1.500	structured	1	2	5	central	canonical	canonical	0.465
43.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.568
45.000	1.500	structured	1	2	7	central	canonical	canonical	0.529
46.500	1.500	structured	1	2	5	central	canonical	canonical	0.434
48.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.385
49.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.385
51.000	1.500	structured	1	1	1	central	canonical	canonical	0.522
52.500	1.500	structured	1	1	21	central	canonical	canonical	0.455
54.000	1.500	structured	1	1	19	central	canonical	canonical	0.666
55.500	1.500	structured	1	1	21	central	rotated	rotated	0.825
57.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.577
58.500	1.500	structured	1	1	20	central	canonical	canonical	0.570
60.000	1.500	structured	1	1	1	central	canonical	canonical	0.521
61.500	1.500	structured	1	1	21	central	canonical	canonical	0.456
63.000	1.500	structured	1	1	1	central	rotated	rotated	0.840
64.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.671
66.000	1.500	structured	1	1	2	central	canonical	canonical	0.544
67.500	1.500	structured	1	1	19	central	canonical	canonical	0.822
69.000	1.500	structured	1	1	21	central	canonical	canonical	0.567
70.500	1.500	structured	1	1	19	central	rotated	rotated	0.913
72.000	1.500	structured	1	1	20	central	canonical	canonical	0.615
73.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.567
75.000	1.500	structured	1	1	21	central	canonical	canonical	0.545
76.500	1.500	structured	1	1	20	central	canonical	canonical	0.545
78.000	1.500	structured	1	1	1	central	canonical	canonical	0.528
79.500	1.500	structured	1	1	20	central	rotated	rotated	0.718
81.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.584
82.500	1.500	structured	1	1	2	central	canonical	canonical	0.549
84.000	1.500	structured	1	1	20	central	canonical	canonical	0.566
85.500	1.500	structured	1	1	2	central	rotated	rotated	0.725
87.000	1.500	structured	1	1	1	central	canonical	canonical	0.542
88.500	1.500	structured	1	1	21	central	canonical	canonical	0.536
90.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.573
91.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.598
93.000	1.500	structured	1	3	12	central	canonical	canonical	0.774
